method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,16,1.0,0.0,1.0,0.3036354721417498,0.27873184786503413,0.0,0.0,0.016529624233953655,1.3272334933280945,1.9869265779852867,0.0,0.0,0.0
teacher_expert,16,1.0,0.0,0.0625,0.3949899789353507,0.3524720153461135,0.0,0.02340145839843899,0.0,1.3368477076292038,1.9892199337482452,0.0,0.0,0.0
game_cfm_raw,16,1.0,0.25,1.0,0.274888677197489,0.22147149056255616,0.03267597802914679,0.02669883269118145,0.025074912467971444,1.7085230499505997,21.656440019607544,0.0,0.0,3.3608124940656126
game_cfm_anchored,16,1.0,0.25,1.0,0.27124165277975365,0.1764444377268918,0.0,0.0,0.02883362665799762,1.7095057927811768,21.656443691798863,0.0,0.0,3.3608124940656126
nash_reference_hocbf,16,1.0,0.0,0.0625,0.3942917977028904,0.35209011566810183,0.0,0.02338611312280648,0.0015719833822864595,1.3242216327757697,1.928850695247864,0.13815789473684212,0.6039723300022036,0.0
game_cfm_hocbf,16,1.0,0.0,0.0,0.4345935478830488,0.3705999603760437,0.0,0.03398588054268609,0.03124165766009477,1.3888405235128662,3.511337112597155,0.16004990925589835,1.0232626452353486,3.3608124940656126
