method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
boundary_trajectory,4,56,14.2016,0,3.4922533983102317,71.54311624573135
boundary_trajectory,4,57,12.4719,0,4.477176644897805,48.07576231490562
boundary_trajectory,4,58,10.8866,0,5.561552359502993,71.09533847752807
boundary_trajectory,4,59,11.0913,0,3.769152382657578,35.56829005465093
boundary_trajectory,4,60,14.2484,0,4.591706040886952,36.760286578915036
boundary_trajectory,4,61,12.7214,0,3.7593229171191744,46.74624300152583
boundary_trajectory,4,62,11.3151,0,5.69346616440466,31.204113764698405
boundary_trajectory,4,63,11.1979,0,4.760084197368083,52.38518741314388
boundary_trajectory,4,64,13.5271,0,4.058884785894332,54.749096074782344
boundary_trajectory,4,65,12.3881,0,4.211181914134749,30.095042754192583
boundary_trajectory,4,66,12.1261,0,4.435439471089539,89.72556411501682
boundary_trajectory,4,67,11.9075,0,4.271186979800401,48.03724823754688
boundary_trajectory,4,68,11.7416,0,3.7778650047431683,53.38443658350168
boundary_trajectory,4,69,12.4248,0,3.3004136380226807,46.236844617460285
boundary_trajectory,4,70,12.2145,0,4.80569529284429,79.30566996017738
boundary_trajectory,4,71,16.2335,0,5.205502428966014,46.34725442903403
boundary_trajectory,4,72,13.1409,0,4.614518401671693,59.01615985968986
boundary_trajectory,4,73,11.4288,0,4.355922199113925,46.86224441902518
boundary_trajectory,4,74,10.9677,0,7.429099584631314,47.35550388155805
boundary_trajectory,4,75,11.0194,0,4.296787765183289,50.15143884563597
boundary_trajectory,4,76,12.6955,0,4.983832931096087,62.88047917897297
boundary_trajectory,4,77,10.7986,0,7.28377161804542,88.69861223549397
boundary_trajectory,4,78,12.4836,0,4.983704627931969,76.01910159045323
boundary_trajectory,4,79,11.6069,0,6.582363932147858,63.663677943526366
boundary_trajectory,4,80,14.8876,0,4.505269142414339,30.512747928416054
boundary_trajectory,4,81,11.5719,0,4.0072920315235105,53.748595723266774
