seed,scenario_index,method,nominal_crossing_0_s,nominal_crossing_1_s,nash_action_0,nash_action_1,nominal_priority_agent,delay_0_s,delay_1_s,both_passed,collision,deadlock,minimum_separation_m,crossing_time_0_s,crossing_time_1_s,crossing_gap_s,completion_time_s,payoff_0,payoff_1,social_payoff,hocbf_intervention_rate,mean_hocbf_correction,maximum_acceleration_mps2
1001,11,nash_game_hocbf,1.9866670447997343,1.8268128785135265,yield,go,1,0.3401458337137919,0.0,1,0,0,0.4139212356594971,2.3817119274677165,1.745276399047778,0.6364355284199386,2.3817119274677165,5.809144036266142,9.12736180047611,14.936505836742253,0.12108559498956159,0.7386640383773317,2.1031118339121506
1001,12,independent,1.9527201147243662,1.9154274272453244,yield,go,1,0.0,0.0,1,1,0,0.05004077690048074,1.9856273226194199,1.9240840337180933,0.06154328890132654,1.9856273226194199,-20.0,-20.0,-40.0,0.0,0.0,2.144063191693228
1001,12,fixed_priority,1.9527201147243662,1.9154274272453244,yield,go,1,0.0,0.8,1,0,0,0.4345931103886386,1.9856273226194199,2.724101644533151,0.7384743219137311,2.724101644533151,9.00718633869029,5.637949177733424,14.645135516423714,0.0,0.0,2.144063191693228
1001,12,hocbf_only,1.9527201147243662,1.9154274272453244,yield,go,1,0.0,0.0,1,0,0,0.37057543983641045,2.141805704772487,1.7581133366056116,0.3836923681668756,2.141805704772487,5.929097147613756,9.120943331697195,15.050040479310951,0.4572072072072072,1.0278615740750567,2.1935371776465513
1001,12,nash_game,1.9527201147243662,1.9154274272453244,yield,go,1,0.462707312520958,0.0,1,0,0,0.3164308887333924,2.4484454060840872,1.9240840337180933,0.5243613723659939,2.4484454060840872,5.775777296957957,9.037957983140954,14.81373528009891,0.0,0.0,2.1440826477803125
1001,12,nash_game_hocbf,1.9527201147243662,1.9154274272453244,yield,go,1,0.462707312520958,0.0,1,0,0,0.43640043078806257,2.5295432332187033,1.8547346562812053,0.6748085769374981,2.5295432332187033,5.735228383390648,9.072632671859397,14.807861055250045,0.12653061224489795,0.7491429145181481,2.168517902695307
1001,13,independent,2.2064627413269546,2.2059683814854223,yield,go,1,0.0,0.0,1,1,0,0.037393206420822424,2.170140136477961,2.240050037949087,0.06990990147112619,2.240050037949087,-20.0,-20.0,-40.0,0.0,0.0,1.8558570938273748
1001,13,fixed_priority,2.2064627413269546,2.2059683814854223,yield,go,1,0.0,0.8,1,0,0,0.39231102797561423,2.170140136477961,3.03972749504772,0.8695873585697593,3.03972749504772,8.91492993176102,5.4801362524761394,14.395066184237159,0.0,0.0,1.8558570938273748
1001,13,hocbf_only,2.2064627413269546,2.2059683814854223,yield,go,1,0.0,0.0,1,0,0,0.36308699011385204,2.0364814630616492,2.3811505398347115,0.34466907677306224,2.3811505398347115,8.981759268469176,5.809424730082644,14.79118399855182,0.5284210526315789,1.0022778224391125,1.7868740227280975
1001,13,nash_game,2.2064627413269546,2.2059683814854223,yield,go,1,0.49950564015846766,0.0,1,0,0,0.26025494610041916,2.6697982366828112,2.240050037949087,0.42974819873372416,2.6697982366828112,5.665100881658594,8.879974981025457,14.545075862684051,0.0,0.0,1.856026718149748
