scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
nominal,701,quintic_skeleton,0,0.24409319060218,0.6885511148517179,1,1,0,0.189929122313614,0.2907867561778439,0.04315304461155156,0.0,63.96546330220546,0.0,1.0,1.0,0.0
nominal,701,quintic_skeleton,1,0.3002937978031659,0.7924361032435293,1,1,0,0.41894755270847267,0.4920708399398547,0.04975891375506336,0.0,65.77002027161932,0.0,1.0,1.0,0.0
nominal,701,boundary_cfm_steps8,0,0.6668273136694193,1.291064271173548,0,0,0,-0.02884411954164858,nan,nan,0.020176252319109463,88.8897337852101,0.0,1.0,1.0,0.0
nominal,701,boundary_cfm_steps8,1,0.45919206552907377,0.8832968456517333,1,1,0,0.2843912731140579,0.38317354964880385,0.26620135583878124,0.01,73.43702987703962,0.0,1.0,1.0,0.0
nominal,701,projected_velocity_steps8,0,1.1675028051356662,2.5750624234543813,0,0,0,-0.025010144001241522,nan,nan,0.0,67.8384341045904,0.0,1.0,1.0,0.0
nominal,701,projected_velocity_steps8,1,0.8268041447747843,1.654207939789618,0,0,0,-0.028958961335169134,nan,nan,0.0,66.53582875857249,0.0,1.0,1.0,0.0
nominal,701,proposed_robust_steps1,0,0.1806157704257005,0.5795679422041395,1,1,0,0.20247529108911846,0.30344661883793544,0.045244951751380214,0.0,62.86093853419416,0.0,1.0,1.0,0.0
nominal,701,proposed_robust_steps1,1,0.28628633277807913,0.9276261405571292,1,1,0,0.41480196945021813,0.4895626759151098,0.047600155649391684,0.0,61.774665636279806,0.0,1.0,1.0,0.0
nominal,701,proposed_robust_steps8,0,0.056194418529253186,0.08732163349683573,1,1,1,0.20924672320238824,0.3104199119981541,0.047796909246711206,0.0,21.81440131737264,0.0,1.0,1.0,0.0
nominal,701,proposed_robust_steps8,1,0.340203642036598,0.982565337048617,1,1,0,0.41976816553301244,0.49302563085560563,0.050028930132884675,0.0,63.67331536031709,0.0,1.0,1.0,0.0
moderate_uncertainty,701,quintic_skeleton,0,5.154846507702862,12.966250534581693,0,1,0,0.2666883470151734,nan,nan,0.14679962894248608,133.81024814605934,0.6000000000000001,1.0496797327888572,1.1698774952913884,0.01
moderate_uncertainty,701,quintic_skeleton,1,3.417606749365016,9.279458559704826,1,1,0,0.004891859586955032,0.07514302977863563,0.020979939810090276,0.2371111111111111,138.13791661001648,0.5999999999999999,1.0428691918971529,0.9430236606502947,0.01
moderate_uncertainty,701,boundary_cfm_steps8,0,0.9058849945999528,1.7713535391858375,0,1,0,0.3457043385002248,nan,nan,0.06679035250463822,93.94748188980303,0.6,1.0025486804814654,0.9255104958775928,0.01
moderate_uncertainty,701,boundary_cfm_steps8,1,3.0912554662569534,8.384143939919207,0,1,0,1.166256058380473,nan,nan,0.17955555555555555,135.96327076696775,0.6,0.9604078005227933,0.8232267572088567,0.01
