method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,256,1.0,0.0,0.99609375,0.30424261358473453,0.27648442625764486,0.0,0.0,0.01853203585415031,1.332404667045921,2.0030841208063066,0.0,0.0,0.0
teacher_expert,256,1.0,0.0,0.00390625,0.40827052571219913,0.3524720153461135,0.0,0.025668541846243897,0.0,1.3415523832663894,1.9985428424552083,0.0,0.0,0.0
game_cfm_raw,256,1.0,0.0,0.39453125,0.3699831026976127,0.29306651782064275,0.0031113501049730985,0.024661452984219068,0.02203410296351649,1.3579152994789183,2.1290211137384176,0.0,0.0,33.9778285151624
game_cfm_anchored,256,1.0,0.0,0.39453125,0.3671834050621377,0.29703279496036955,0.0,0.0,0.018343321650242543,1.357491881600047,2.129021076971371,0.0,0.0,33.9778285151624
nash_reference_hocbf,256,1.0,0.0,0.0,0.5049108482108075,0.3705999603760437,0.0,0.026858563081155692,0.013572718977061592,1.3342221530619556,1.925529652450741,0.2609672754083485,0.825971797566725,0.0
game_cfm_hocbf,256,1.0,0.0,0.0,0.510875653566759,0.3705999603760437,0.0,0.027022364841592733,0.018481226675548905,1.3461883347295092,1.9610464226199915,0.23221982758620688,0.7118860673559224,33.9778285151624
