index,successful,passed_ring,collision_free,dynamically_feasible,endpoint_feasible,minimum_barrier,crossing_clearance,maximum_speed,maximum_acceleration,path_length,start_position_error,goal_position_error,start_velocity_error,goal_velocity_error
0,False,True,True,False,True,0.3401726127469926,0.4302886650711432,3.2500982652354637,19.53255143733259,4.304430004615783,0.0,2.6668472207145996e-15,0.004755075142130891,0.0017992934323496977
1,False,True,True,False,True,0.4770197342305371,0.537205374891629,4.366733713273725,22.627129172698748,5.564420928897101,0.0,9.326534230477077e-15,0.004881104663079934,0.004267196041848184
2,False,True,True,False,True,0.2926213504485086,0.40025068823905297,1.7226494756789696,9.49670310553935,3.907090073697224,0.0,9.930136612989092e-16,0.002241408155660309,0.0026228507249205814
3,False,True,True,False,True,0.036410421201155646,0.0849719644621128,3.0313746575454044,25.709559572404096,4.172851346524609,0.0,3.6771686055379495e-15,0.0023562851306306396,0.0027883201805333495
4,False,True,True,False,True,0.18290555811414455,0.286810971043976,2.76688515197818,23.94875802855458,4.618843934250347,0.0,8.473409486550036e-16,0.0028491761534444305,0.0024858213892654337
5,False,True,True,False,True,0.16678316890665523,0.26747343129827705,3.991448515003482,14.95032997958395,4.151189256745334,0.0,6.237042840057389e-15,0.0024689617683158077,0.0005683442609310977
6,False,True,True,False,True,0.25200299032823903,0.35337732418129286,3.0200964200685543,16.442091208871226,4.971729579136615,0.0,6.243524040666089e-15,0.0029763821615151707,0.0015669782080796266
7,False,True,True,False,True,0.2606368354800447,0.36989545968047044,3.652409779444359,31.09346852954638,4.7131541798638,0.0,1.851943855780944e-15,0.0020114209971869848,0.002806422031493351
8,False,True,True,False,True,0.35681405479742284,0.45337721168594713,3.9504763272184236,32.342784162946565,4.503468519249053,0.0,1.4093301783636638e-15,0.003170321188726156,0.0015327285256928548
9,False,True,True,False,True,0.2414241047694573,0.3571942324223133,7.3672978546157895,52.46041657425869,5.703887382041344,0.0,8.08254562088053e-16,0.003917932526529074,0.00020450339705741367
10,False,True,True,False,True,0.321251316097091,0.4295767364572839,2.9258550921148023,22.322347997866597,3.617352989622371,0.0,4.684364995852737e-15,0.0008310324425845952,0.0009559742176989081
11,False,True,True,False,True,0.14615304901428808,0.24702240604204875,2.2958450206891934,10.111616558629242,3.670165465865293,0.0,8.21733804794302e-15,0.0018138453656889515,0.0025339229276131955
12,False,True,True,False,True,0.13839212907153592,0.2390015565588258,2.865103738159924,9.687930229748597,4.429210625314309,0.0,2.638970003411226e-15,0.002102592033762154,0.004060530837228021
13,False,True,True,False,True,0.17561180422285627,0.2821245539971969,4.4122011535798515,22.38112273210869,4.61693366583366,0.0,5.23691153334427e-16,0.0018791305439156217,0.001627589520545495
14,False,True,True,False,True,0.3091303844460187,0.4172771667376851,6.907678804230482,49.47047495968439,4.361540719485402,0.0,4.521007555157684e-15,0.004812881773418975,0.0039758026513637594
15,False,True,True,False,True,0.37684161287969437,0.4677934052696753,2.3957925557148934,16.0474623547861,4.154691948602988,0.0,4.491946442396235e-15,0.0026277351283163107,0.002841445828596752
16,False,True,True,False,True,0.19627998017401754,0.3009346013104642,8.483910238436884,55.17509149683312,5.3173870080230445,0.0,5.80217678357777e-15,0.005866476770420915,0.0026190382734627947
17,False,True,True,False,True,0.3277669178191289,0.4223449801751897,3.6406215212827098,30.451061619065015,4.668604529691709,0.0,1.79383492860469e-15,0.003208376410281306,0.0029933817422693413
18,False,True,True,False,True,0.4898374441529451,0.5343617615835267,4.734766538505408,22.682843730536657,5.5616227241949545,0.0,3.636721891222372e-15,0.002274954995994191,0.0023836797653576896
19,False,True,True,False,True,0.11917128679687199,0.2131528790180203,3.1429097836307167,25.43272415244897,3.887748512415904,0.0,1.3517848686956847e-15,0.0019631562545724323,0.0032263106105840608
20,False,True,True,False,True,0.22510850099133362,0.3530938897196262,3.620945566446791,24.433445882607035,4.248879680007175,0.0,3.783829172488461e-15,0.003200213780261811,0.003147185765585137
21,False,True,True,False,True,0.2993239303232063,0.401374136554025,1.8511188893669872,12.56311882306183,3.46319078483135,0.0,4.083472738583337e-15,0.0044633207996793225,0.00020704140918876467
22,False,True,True,False,True,0.21158368996541344,0.3435808596513236,3.572151035052397,20.724640912398865,4.530872865127041,0.0,6.661338147750939e-16,0.0026290572940084003,0.0009722464615487158
23,False,True,True,False,True,0.24470422017766058,0.34328721013710983,2.0796293931563143,8.6817288719319,3.6226990075376726,0.0,1.631687946612622e-15,0.0024131859174604435,0.003592299665768944
