method,query_index,latency_ms,success,collision_free,dynamic_feasible
plus_kinodynamic,2,54.0319,1,1,1
plus_kinodynamic,3,60.36,1,1,1
plus_kinodynamic,4,81.2571,1,1,1
plus_kinodynamic,5,66.9891,1,1,1
plus_kinodynamic,6,67.0035,1,1,1
plus_kinodynamic,7,71.8294,1,1,1
plus_kinodynamic,8,64.6409,1,1,1
plus_kinodynamic,9,49.3627,1,1,1
plus_kinodynamic,10,63.345,1,1,1
plus_kinodynamic,11,56.2518,1,1,1
plus_kinodynamic,12,62.3413,1,1,1
plus_kinodynamic,13,61.3798,1,1,1
plus_kinodynamic,14,58.9049,1,1,1
plus_kinodynamic,15,54.6701,1,1,1
plus_kinodynamic,16,55.1947,1,1,1
plus_kinodynamic,17,53.1324,1,1,1
plus_kinodynamic,18,55.3862,1,1,1
plus_kinodynamic,19,71.1353,1,1,1
plus_kinodynamic,20,85.9386,1,1,1
plus_kinodynamic,21,54.3729,1,1,1
plus_kinodynamic,22,63.214,1,1,1
plus_kinodynamic,23,63.1103,1,1,1
plus_kinodynamic,24,60.4233,1,1,1
plus_kinodynamic,25,66.8069,1,1,1
plus_kinodynamic,26,67.7409,1,1,1
plus_kinodynamic,27,73.9632,1,1,1
plus_kinodynamic,28,61.8747,1,1,1
plus_kinodynamic,29,51.2372,1,1,1
plus_kinodynamic,30,54.9131,1,1,1
plus_kinodynamic,31,51.4136,1,1,1
plus_kinodynamic,32,64.3547,1,1,1
plus_kinodynamic,33,64.5662,1,1,1
plus_kinodynamic,34,57.2185,1,1,1
plus_kinodynamic,35,54.2736,1,1,1
plus_kinodynamic,36,55.1079,1,1,1
plus_kinodynamic,37,50.772,1,1,1
plus_kinodynamic,38,50.5966,1,1,1
plus_kinodynamic,39,49.2431,1,1,1
plus_kinodynamic,40,52.8907,1,1,1
plus_kinodynamic,41,61.8445,1,1,1
plus_kinodynamic,42,58.4594,1,1,1
plus_kinodynamic,43,52.9095,1,1,1
plus_kinodynamic,44,52.3098,1,1,1
plus_kinodynamic,45,52.338,1,1,1
plus_kinodynamic,46,52.7122,1,1,1
plus_kinodynamic,47,51.66,1,1,1
plus_kinodynamic,48,53.577,1,1,1
plus_kinodynamic,49,58.0259,1,1,1
plus_kinodynamic,50,57.2045,1,1,1
plus_kinodynamic,51,56.4431,1,1,1
plus_kinodynamic,52,69.5613,1,1,1
plus_kinodynamic,53,60.3882,1,1,1
plus_kinodynamic,54,58.3485,1,1,1
plus_kinodynamic,55,58.204,1,1,1
plus_kinodynamic,56,67.5054,1,1,1
plus_kinodynamic,57,52.6238,1,1,1
plus_kinodynamic,58,49.7908,1,1,1
plus_kinodynamic,59,59.4978,1,1,1
plus_kinodynamic,60,48.7361,1,1,1
plus_kinodynamic,61,46.034,1,1,1
plus_kinodynamic,62,49.723,1,1,1
plus_kinodynamic,63,55.0333,1,1,1
plus_kinodynamic,64,66.0017,1,1,1
plus_kinodynamic,65,47.664,1,1,1
plus_kinodynamic,66,48.8608,1,1,1
plus_kinodynamic,67,48.9465,1,1,1
plus_kinodynamic,68,52.175,1,1,1
plus_kinodynamic,69,53.0379,1,1,1
plus_kinodynamic,70,53.7964,1,1,1
plus_kinodynamic,71,52.1029,1,1,1
plus_kinodynamic,72,64.471,1,1,1
plus_kinodynamic,73,59.9317,1,1,1
plus_kinodynamic,74,57.7432,1,1,1
plus_kinodynamic,75,50.9666,1,1,1
plus_kinodynamic,76,53.4654,1,1,1
plus_kinodynamic,77,59.6625,1,1,1
plus_kinodynamic,78,54.4315,1,1,1
plus_kinodynamic,79,56.4587,1,1,1
plus_kinodynamic,80,72.1996,1,1,1
plus_kinodynamic,81,57.7575,1,1,1
plus_kinodynamic,82,60.0369,1,1,1
plus_kinodynamic,83,56.2663,1,1,1
plus_kinodynamic,84,52.6827,1,1,1
plus_kinodynamic,85,53.4646,1,1,1
plus_kinodynamic,86,52.0279,1,1,1
plus_kinodynamic,87,48.4132,1,1,1
plus_kinodynamic,88,49.6411,1,1,1
plus_kinodynamic,89,51.2384,1,1,1
plus_kinodynamic,90,49.4317,1,1,1
plus_kinodynamic,91,58.8574,1,1,1
plus_kinodynamic,92,72.6656,1,1,1
plus_kinodynamic,93,48.0052,1,1,1
plus_kinodynamic,94,69.9815,1,1,1
plus_kinodynamic,95,53.8496,1,1,1
plus_kinodynamic,96,52.3542,1,1,1
plus_kinodynamic,97,60.3293,1,1,1
plus_kinodynamic,98,49.0024,1,1,1
plus_kinodynamic,99,53.6971,1,1,1
plus_kinodynamic,100,62.2873,1,1,1
plus_kinodynamic,101,67.5628,1,1,1
plus_kinodynamic,102,73.9072,1,1,1
plus_kinodynamic,103,52.8092,1,1,1
plus_kinodynamic,104,48.0368,1,1,1
plus_kinodynamic,105,60.6002,1,1,1
plus_kinodynamic,106,54.9638,1,1,1
plus_kinodynamic,107,47.4588,1,1,1
plus_kinodynamic,108,51.7642,1,1,1
plus_kinodynamic,109,51.4139,1,1,1
plus_kinodynamic,110,48.6269,1,1,1
plus_kinodynamic,111,53.7544,1,1,1
plus_kinodynamic,112,75.1208,1,1,1
plus_kinodynamic,113,52.1141,1,1,1
plus_kinodynamic,114,53.596,1,1,1
plus_kinodynamic,115,49.2671,1,1,1
plus_kinodynamic,116,50.5772,1,1,1
plus_kinodynamic,117,58.9198,1,1,1
plus_kinodynamic,118,52.7268,1,1,1
plus_kinodynamic,119,53.3028,1,1,1
plus_kinodynamic,120,47.5502,1,1,1
plus_kinodynamic,121,57.1633,1,1,1
plus_kinodynamic,122,47.0825,1,1,1
plus_kinodynamic,123,85.8011,1,1,1
plus_kinodynamic,124,57.2592,1,1,1
plus_kinodynamic,125,49.146,1,1,1
plus_kinodynamic,126,51.9744,1,1,1
plus_kinodynamic,127,47.4377,1,1,1
plus_execution_margin,0,60.3897,1,1,1
plus_execution_margin,1,58.4179,1,1,1
plus_execution_margin,2,48.8073,1,1,1
plus_execution_margin,3,49.2974,1,1,1
plus_execution_margin,4,70.9726,1,1,1
plus_execution_margin,5,62.6914,1,1,1
plus_execution_margin,6,54.6109,1,1,1
plus_execution_margin,7,49.6927,1,1,1
plus_execution_margin,8,48.2874,1,1,1
plus_execution_margin,9,55.9386,1,1,1
plus_execution_margin,10,51.4236,1,1,1
plus_execution_margin,11,53.2477,1,1,1
plus_execution_margin,12,62.7162,1,1,1
plus_execution_margin,13,49.1629,1,1,1
plus_execution_margin,14,49.3586,1,1,1
plus_execution_margin,15,53.2202,1,1,1
plus_execution_margin,16,64.1507,1,1,1
plus_execution_margin,17,55.5925,1,1,1
plus_execution_margin,18,48.0163,1,1,1
plus_execution_margin,19,58.2194,1,1,1
plus_execution_margin,20,89.2401,1,1,1
plus_execution_margin,21,66.4475,1,1,1
plus_execution_margin,22,60.479,1,1,1
plus_execution_margin,23,67.0961,1,1,1
plus_execution_margin,24,48.8946,1,1,1
plus_execution_margin,25,59.2095,1,1,1
plus_execution_margin,26,60.3924,1,1,1
plus_execution_margin,27,76.5079,1,1,1
plus_execution_margin,28,76.6071,1,1,1
plus_execution_margin,29,55.4781,1,1,1
plus_execution_margin,30,56.9124,1,1,1
plus_execution_margin,31,49.1661,1,1,1
plus_execution_margin,32,56.0346,1,1,1
plus_execution_margin,33,53.4823,1,1,1
plus_execution_margin,34,62.3977,1,1,1
plus_execution_margin,35,67.9955,1,1,1
plus_execution_margin,36,59.692,1,1,1
plus_execution_margin,37,51.8742,1,1,1
plus_execution_margin,38,56.5247,1,1,1
plus_execution_margin,39,50.4732,1,1,1
plus_execution_margin,40,59.0303,1,1,1
plus_execution_margin,41,73.3864,1,1,1
plus_execution_margin,42,64.5485,1,1,1
plus_execution_margin,43,53.296,1,1,1
plus_execution_margin,44,49.4905,1,1,1
plus_execution_margin,45,46.1529,1,1,1
plus_execution_margin,46,49.2176,1,1,1
plus_execution_margin,47,45.9222,1,1,1
plus_execution_margin,48,49.2886,1,1,1
plus_execution_margin,49,46.4496,1,1,1
plus_execution_margin,50,47.8451,1,1,1
plus_execution_margin,51,50.0507,1,1,1
plus_execution_margin,52,60.1388,1,1,1
plus_execution_margin,53,50.3196,1,1,1
plus_execution_margin,54,51.0177,1,1,1
plus_execution_margin,55,49.7677,1,1,1
plus_execution_margin,56,53.9365,1,1,1
plus_execution_margin,57,48.017,1,1,1
plus_execution_margin,58,48.4054,1,1,1
plus_execution_margin,59,53.4838,1,1,1
plus_execution_margin,60,47.5107,1,1,1
plus_execution_margin,61,53.562,1,1,1
plus_execution_margin,62,48.9741,1,1,1
plus_execution_margin,63,47.5482,1,1,1
plus_execution_margin,64,63.1508,1,1,1
plus_execution_margin,65,52.3166,1,1,1
plus_execution_margin,66,50.7677,1,1,1
plus_execution_margin,67,51.3764,1,1,1
plus_execution_margin,68,47.8705,1,1,1
plus_execution_margin,69,47.2437,1,1,1
plus_execution_margin,70,49.9008,1,1,1
plus_execution_margin,71,52.7449,1,1,1
plus_execution_margin,72,54.3139,1,1,1
plus_execution_margin,73,48.8077,1,1,1
plus_execution_margin,74,56.5407,1,1,1
plus_execution_margin,75,49.0722,1,1,1
plus_execution_margin,76,47.7645,1,1,1
plus_execution_margin,77,50.6012,1,1,1
plus_execution_margin,78,50.6455,1,1,1
plus_execution_margin,79,52.0613,1,1,1
plus_execution_margin,80,51.6635,1,1,1
plus_execution_margin,81,57.2911,1,1,1
plus_execution_margin,82,53.3649,1,1,1
plus_execution_margin,83,49.2574,1,1,1
plus_execution_margin,84,49.2859,1,1,1
plus_execution_margin,85,50.5349,1,1,1
plus_execution_margin,86,47.9767,1,1,1
plus_execution_margin,87,47.8717,1,1,1
plus_execution_margin,88,51.0612,1,1,1
plus_execution_margin,89,49.6335,1,1,1
plus_execution_margin,90,47.3742,1,1,1
plus_execution_margin,91,55.1729,1,1,1
plus_execution_margin,92,69.4422,1,1,1
plus_execution_margin,93,46.0946,1,1,1
plus_execution_margin,94,59.9613,1,1,1
plus_execution_margin,95,47.8378,1,1,1
plus_execution_margin,96,51.3087,1,1,1
plus_execution_margin,97,46.2256,1,1,1
plus_execution_margin,98,45.3425,1,1,1
plus_execution_margin,99,45.9674,1,1,1
plus_execution_margin,100,46.3052,1,1,1
plus_execution_margin,101,45.1607,1,1,1
plus_execution_margin,102,53.4059,1,1,1
plus_execution_margin,103,51.3716,1,1,1
plus_execution_margin,104,46.149,1,1,1
plus_execution_margin,105,59.1652,1,1,1
plus_execution_margin,106,62.227,1,1,1
plus_execution_margin,107,53.2333,1,1,1
plus_execution_margin,108,58.1974,1,1,1
plus_execution_margin,109,53.4531,1,1,1
plus_execution_margin,110,47.9166,1,1,1
plus_execution_margin,111,48.5832,1,1,1
plus_execution_margin,112,65.8192,1,1,1
plus_execution_margin,113,48.1508,1,1,1
plus_execution_margin,114,58.4189,1,1,1
plus_execution_margin,115,46.9535,1,1,1
plus_execution_margin,116,47.5453,1,1,1
plus_execution_margin,117,58.6885,1,1,1
plus_execution_margin,118,53.8694,1,1,1
plus_execution_margin,119,55.5927,1,1,1
plus_execution_margin,120,48.0403,1,1,1
plus_execution_margin,121,58.7062,1,1,1
plus_execution_margin,122,53.7644,1,1,1
plus_execution_margin,123,87.0825,1,1,1
plus_execution_margin,124,48.5842,1,1,1
plus_execution_margin,125,53.1564,1,1,1
plus_execution_margin,126,54.107,1,1,1
plus_execution_margin,127,47.3682,1,1,1
