index,successful,passed_ring,collision_free,dynamically_feasible,endpoint_feasible,minimum_barrier,crossing_clearance,maximum_speed,maximum_acceleration,path_length,start_position_error,goal_position_error,start_velocity_error,goal_velocity_error
0,False,True,True,False,True,0.16108566576405237,0.2587896089126751,1.3796254128935437,4.023950723933584,3.538248103822846,0.0,4.47545209131181e-16,0.02228513568347077,0.04629515596339443
1,False,True,True,False,True,0.34839820223731544,0.43790044844247467,1.4995664865849485,4.711546049631121,4.320459280048667,0.0,1.7763568394002505e-15,0.022452236367632303,0.06817831138544599
2,True,True,True,True,True,0.3943068325621441,0.48531154145130295,1.0581253128293258,2.1035418608369714,3.734859699414134,0.0,6.377745716588144e-16,0.01384460629575796,0.006665175344577896
3,True,True,True,True,True,0.2331372028782846,0.34461363718956606,0.9615840998583784,1.5995376662277385,3.28343124974871,0.0,8.881784197001252e-16,0.013678850802168704,0.01633446765011723
4,True,True,True,True,True,0.19060202793497638,0.28879335283434343,1.0417139515475724,2.1862983067265516,3.764325712922151,0.0,8.95090418262362e-16,0.014490191832320361,0.053703915045107305
5,True,True,True,True,True,0.268588584841401,0.36972178049959187,1.295675839366126,2.1511153731317996,3.5590131702355374,0.0,9.155133597044475e-16,0.010811933416646243,0.017818295226602512
6,True,True,True,True,True,0.16704660707794994,0.2609982413918267,1.1235901636588606,1.9089080242303134,4.180190922174841,0.0,2.6697343572326224e-15,0.012601744065621935,0.020616430025082018
7,True,True,True,True,True,0.2976548140566561,0.4022343276153599,1.091008413180906,1.9468716522737053,3.378827674153585,0.0,8.308148362110449e-16,0.020145960438848094,0.020518936094535714
8,True,True,True,True,True,0.3094323747690703,0.41117198381992714,1.1428204022865767,2.5082825005957625,3.344833504985931,0.0,1.3506446028928519e-15,0.03690231426827363,0.03232109584170308
9,False,True,True,False,True,0.23641456168197916,0.3378954677112631,1.469438813975002,5.442228073740387,4.15637407114163,0.0,4.965068306494546e-16,0.033973758139588583,0.0596381430021265
10,True,True,True,True,True,0.2808804630441805,0.37850266756056683,0.8737033982124914,2.429031345182905,3.0509521255313756,0.0,4.742874840267547e-16,0.03480416089098288,0.011928832342440394
11,True,True,True,True,True,0.15224549166586837,0.25402507843856137,1.0616388545199151,1.6410967458976828,3.441593788314058,0.0,9.036560719766055e-16,0.019438921915830992,0.024095429960118948
