method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,256,1.0,0.0,0.99609375,0.30424261358473453,0.27648442625764486,0.0,0.0,0.01853203585415031,1.332404667045921,2.0030841208063066,0.0,0.0,0.0
teacher_expert,256,1.0,0.0,0.00390625,0.40827052571219913,0.3524720153461135,0.0,0.025668541846243897,0.0,1.3415523832663894,1.9985428424552083,0.0,0.0,0.0
game_cfm_raw,256,1.0,0.0078125,0.7265625,0.33404239605430913,0.22170616111218552,0.003122532719544324,0.025607501393096754,0.023775280455083703,1.3605481460690498,2.1024548830464482,0.0,0.0,16.418345312558813
game_cfm_anchored,256,1.0,0.00390625,0.75,0.3339538290786641,0.2466944741593764,0.0,0.0,0.020302852372938225,1.3606219983959134,2.1024548260614266,0.0,0.0,16.418345312558813
nash_reference_hocbf,256,1.0,0.0,0.0078125,0.4075279504347585,0.35209011566810183,0.0,0.025666353691246476,0.0015833121073001515,1.329089856771515,1.9387520213849083,0.12042734800362977,0.6370558125946385,0.0
game_cfm_hocbf,256,1.0,0.0,0.00390625,0.4193493415531657,0.35230124678239294,0.0,0.025706859230610515,0.01165065043121355,1.3409113031138786,2.0021557776009393,0.1083399500907441,0.566308775542928,16.418345312558813
