seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,crossing_time_error_s,maximum_tilt_degrees,motor_saturation_fraction,ring_passed,collision_free,endpoint_feasible,minimum_barrier,mass_scale,motor_tau_scale,wind_x,wind_y,wind_z
901,projected_velocity_cfm,0,0.14762396284091556,0.16990456827564066,0.05195180620452655,26.203655701578707,0.0,1,1,0,0.08829506596838638,1.0057863468815393,0.8042978165738838,0.26739870569914914,-0.9704842421013019,-0.6531908358385637
901,projected_velocity_cfm,1,0.09952141412979022,0.1252255058448879,0.03911724973037778,30.755528673129408,0.0,1,1,1,0.4282388757788742,0.9654488179537104,0.7663190119600178,1.069895943488131,-0.46166984618696233,-0.2866768620404307
901,projected_velocity_cfm,2,0.1270490876000379,0.14936526637831118,0.006437822120695547,14.310779076562234,0.0,1,1,1,0.2527115167780435,0.9930450313930255,1.0624406913012494,0.635670078429358,-0.7043915683143809,0.7346809306612095
901,projected_velocity_cfm,3,0.15037077700680268,0.17785189747832106,0.11035697321604232,24.419777961483334,0.0,1,1,0,0.1795462994212622,0.9035012483051229,0.8998727197986577,1.1018555331769473,-0.254784116346023,0.40124735272039036
901,projected_velocity_cfm,4,0.13829106838571528,0.15421531082723489,0.05662399217674707,14.54879578988626,0.0,1,1,0,0.15267727576494083,1.0240207922061069,0.7082615661347339,0.6581919900077983,0.7262666366939071,-0.6923294567724924
901,projected_velocity_cfm,5,0.17302742571104626,0.2044016458446148,0.10670116353572512,23.564193046707363,0.0,1,1,0,0.12019809640246114,1.0519366099663892,1.3546876612816283,-0.12335888757148056,-1.0946766793999896,0.4758839695082605
901,projected_velocity_cfm,6,0.1742785189458219,0.19529568827887633,0.1373095820336836,18.51005979442963,0.0,1,1,0,0.09427105556151194,0.9668672507348255,1.0618294627365232,-0.2979623728644595,-1.1613866333970433,-0.0489848152355629
901,projected_velocity_cfm,7,0.17391228786048848,0.20059998418626623,0.1355060873783458,19.176384210342835,0.0,1,1,0,0.2834167330203983,1.0042674829764802,0.7891437801116657,-0.4937981007351522,-1.0934152768211283,0.024626573544275523
901,projected_velocity_cfm,8,0.1508061075424721,0.17015039199055773,0.07100300818188598,14.937333986837597,0.0,1,1,0,0.19406714671835834,1.0613543848406004,1.001821255782303,-0.10641320996787622,1.027831125151983,0.6101142572609995
901,projected_velocity_cfm,9,0.1515357706755093,0.17674429105227266,0.011262444898893387,41.13732499054726,0.0,1,1,0,0.2756123817744196,1.004554495708097,1.0773439883504592,0.11211766307893706,1.046498684633983,-0.5764287750321468
901,projected_velocity_cfm,10,0.14682791465063053,0.1693073201471288,0.07247300683683466,18.105364612611325,0.0,1,1,0,0.20697755859004258,1.0213087728988806,0.8544801430767028,0.7535968962457966,0.8789415213109826,-0.31552102954357486
901,projected_velocity_cfm,11,0.18167526008891444,0.21545006310192485,0.19417431560693243,18.20260004172506,0.0,1,1,0,0.2491482447768799,0.9295490558096369,0.8139821448692917,-0.850809655821751,-0.8417615418317407,-0.08695076913704737
901,projected_velocity_cfm,12,0.14370003781662594,0.16259635047771706,0.004591164723369623,13.95321430992785,0.0,1,1,0,0.0760702298233139,0.9635752086290912,1.0735013613635958,0.251354877836463,-1.1689639717762426,0.10170525098011744
901,projected_velocity_cfm,13,0.16831458087055048,0.19408132114518603,0.2397062218952768,17.31908208197589,0.0,1,1,0,0.26492019437646874,0.9849959659834565,1.1114535976581847,-0.6128146412652999,-0.9567626532032428,-0.386087348777933
901,projected_velocity_cfm,14,0.19550221880539423,0.2361030201254536,0.3831940314898792,34.533200420839826,0.0,1,1,0,0.17092326775155087,0.9918244789500447,0.7379250583394104,-1.132252929282826,0.3949844236716197,0.044616243535937274
901,projected_velocity_cfm,15,0.14475080972145024,0.17857682723903134,0.08555133849201768,20.46287641008778,0.0,1,1,0,0.3532557714470932,1.0712017915145926,1.227536373214333,1.121190558343156,-0.4215064104829275,-0.07255396477077859
901,projected_velocity_cfm,16,0.2022460471451744,0.23825103574400594,0.4392092116631954,25.860798890985926,0.0,1,1,0,0.2627342845194137,1.0211622066990258,0.7950227652999596,-1.116185065319973,0.43564518732273305,0.06591032331272918
901,projected_velocity_cfm,17,0.1455592120731683,0.16675204803133936,0.041026103914974854,21.005394203846773,0.0,1,1,0,0.28630490997013713,1.0404599163744035,1.0360994713506944,0.25978893977898754,1.0915954226836262,0.4253576612036809
901,projected_velocity_cfm,18,0.102657631869554,0.12971994775642237,0.05062366597656709,14.277210306870753,0.0,1,1,1,0.5046615636001195,1.007297600271913,0.9680385979804478,0.8677630908264822,-0.11456353885728235,0.8208912313843816
901,projected_velocity_cfm,19,0.12910107744802837,0.15573888681348985,0.09899763275116547,10.55566421989515,0.0,1,1,1,0.18196157440240984,0.9696683498122528,1.1671761711622144,-0.14411800601530952,-0.7960654092697538,-0.8862899438142975
901,projected_velocity_cfm,20,0.15995241708607483,0.18789382544923008,0.04408084512073085,32.5432057797356,0.0,1,1,0,0.048988565504492765,0.9217562561293676,1.2995382432727753,0.16623668883811382,1.1591679817268588,0.26209722131953467
901,projected_velocity_cfm,21,0.15146176045761317,0.16880073359007403,0.035674780095114045,16.383973985639777,0.0,1,1,0,0.28006733357040164,0.9599651054511683,0.7727281380169386,0.48443438750446005,-0.9169524470947944,0.6037561875211276
901,projected_velocity_cfm,22,0.22141609385275574,0.25728148312747806,0.46615918238449305,17.988150959759928,0.0,1,1,0,0.2171245182678681,1.081682559361842,1.1440349558437561,-1.0408851024512598,-0.5623983582124426,-0.20066462113431788
901,projected_velocity_cfm,23,0.20398670000361577,0.23098234307464965,0.13560653287818658,18.16659009946499,0.0,1,1,0,0.24380680425154572,1.0925262763778516,1.1904435692560569,-0.025340146120768996,-1.199729793928965,-0.002509691961469195
901,boundary_only,0,0.5652149362783508,1.255539116574636,0.09810706412290804,49.368675625682904,0.02295918367346939,1,1,0,0.05468948046482561,1.0057863468815393,0.8042978165738838,0.26739870569914914,-0.9704842421013019,-0.6531908358385637
901,boundary_only,1,0.33958244430763473,0.5939767853679344,0.16211337828808747,46.976715045062605,0.010444444444444444,1,1,0,0.2502466192206197,0.9654488179537104,0.7663190119600178,1.069895943488131,-0.46166984618696233,-0.2866768620404307
901,boundary_only,2,0.20717350142401886,0.39332151637056556,0.1268847109076887,52.87768325672065,0.0003427004797806717,1,1,1,0.188320228113927,0.9930450313930255,1.0624406913012494,0.635670078429358,-0.7043915683143809,0.7346809306612095
901,boundary_only,3,0.1794206022519143,0.30938371744941273,0.07173500436791835,52.96174908673243,0.01848937844217152,1,1,0,0.09378676429967424,0.9035012483051229,0.8998727197986577,1.1018555331769473,-0.254784116346023,0.40124735272039036
901,boundary_only,4,0.31638327296767654,0.5514811818956671,0.0773871823431933,51.86889834279941,0.0010972933430870519,1,1,0,0.17318271094584986,1.0240207922061069,0.7082615661347339,0.6581919900077983,0.7262666366939071,-0.6923294567724924
901,boundary_only,5,0.30156007738399143,0.5571741012007692,0.08117991643221978,59.9295605726595,0.0,1,1,0,0.10651809920703746,1.0519366099663892,1.3546876612816283,-0.12335888757148056,-1.0946766793999896,0.4758839695082605
901,boundary_only,6,0.35805931183727685,0.7511537807752907,1.2431224910919472,59.05950108004375,0.0018394648829431438,1,1,0,0.012938528658900196,0.9668672507348255,1.0618294627365232,-0.2979623728644595,-1.1613866333970433,-0.0489848152355629
901,boundary_only,7,0.30339760015090134,0.5970162547438533,0.24324014934670313,41.23644664974261,0.0016273393002441008,1,1,0,0.08203726102733241,1.0042674829764802,0.7891437801116657,-0.4937981007351522,-1.0934152768211283,0.024626573544275523
901,boundary_only,8,0.39543831651355416,0.8062059543107184,nan,66.91117161925105,0.010510510510510511,0,0,0,-0.020755249950449046,1.0613543848406004,1.001821255782303,-0.10641320996787622,1.027831125151983,0.6101142572609995
901,boundary_only,9,0.5806729015886429,1.3854010560233418,nan,61.25523551472566,0.010638297872340425,0,0,0,-0.03274195595910938,1.004554495708097,1.0773439883504592,0.11211766307893706,1.046498684633983,-0.5764287750321468
901,boundary_only,10,0.38163880330918915,0.7878597228431251,0.14896920479702835,60.87566249880314,0.014943741209563995,1,1,0,0.059430322271368796,1.0213087728988806,0.8544801430767028,0.7535968962457966,0.8789415213109826,-0.31552102954357486
901,boundary_only,11,0.31834241529874213,0.7514983308085263,0.23929483840095234,61.28646509083201,0.009904371584699454,1,1,0,0.17391957661112742,0.9295490558096369,0.8139821448692917,-0.850809655821751,-0.8417615418317407,-0.08695076913704737
901,boundary_only,12,0.30813288324925187,0.5846823917746233,0.05028133310320371,59.112591429073156,0.001206064782908339,1,1,0,0.0417508670548663,0.9635752086290912,1.0735013613635958,0.251354877836463,-1.1689639717762426,0.10170525098011744
901,boundary_only,13,0.4169990158381615,0.7938997666373756,nan,59.61528354918385,0.002482811306340718,0,0,0,-0.03281734081458636,0.9849959659834565,1.1114535976581847,-0.6128146412652999,-0.9567626532032428,-0.386087348777933
901,boundary_only,14,0.5181598843276163,0.983028108867514,0.7384944616801059,56.98802587739616,0.0057361376673040155,1,1,0,0.14390238342216685,0.9918244789500447,0.7379250583394104,-1.132252929282826,0.3949844236716197,0.044616243535937274
901,boundary_only,15,0.3240188816797211,0.5599634164514822,0.021387261493538867,60.82628916308545,0.0023023791250959325,1,1,0,0.15214823603764005,1.0712017915145926,1.227536373214333,1.121190558343156,-0.4215064104829275,-0.07255396477077859
901,boundary_only,16,0.6027959397136053,1.2648405699161815,0.5324153266528677,62.762499435045555,0.01125703564727955,1,1,0,0.09598374127086513,1.0211622066990258,0.7950227652999596,-1.116185065319973,0.43564518732273305,0.06591032331272918
901,boundary_only,17,0.42409515136207265,0.7935122425283284,0.23326549919809492,65.26949522943539,0.001413760603204524,1,1,0,0.10046455156106543,1.0404599163744035,1.0360994713506944,0.25978893977898754,1.0915954226836262,0.4253576612036809
901,boundary_only,18,0.2691099019003861,0.6010095122579935,0.13337688957327298,69.76129411682594,0.005040322580645161,1,1,1,0.436287359571916,1.007297600271913,0.9680385979804478,0.8677630908264822,-0.11456353885728235,0.8208912313843816
901,boundary_only,19,0.20877792828232986,0.3403348961154734,0.11256089994986751,34.61933215561414,0.0,1,1,0,0.18702952915458743,0.9696683498122528,1.1671761711622144,-0.14411800601530952,-0.7960654092697538,-0.8862899438142975
901,boundary_only,20,0.197520917899896,0.3380555133893598,0.00011456521040198453,59.15528959003324,0.004010695187165776,1,1,0,0.08643687660891858,0.9217562561293676,1.2995382432727753,0.16623668883811382,1.1591679817268588,0.26209722131953467
901,boundary_only,21,0.20556933896226964,0.3556065899271247,0.13314771723255303,49.97743756873716,0.010149130074565037,1,1,0,0.12021970968355497,0.9599651054511683,0.7727281380169386,0.48443438750446005,-0.9169524470947944,0.6037561875211276
901,boundary_only,22,0.36883477893018063,0.7613760259739484,0.27073971402614694,60.84414882916332,0.0011904761904761906,1,1,0,0.1860804716115796,1.081682559361842,1.1440349558437561,-1.0408851024512598,-0.5623983582124426,-0.20066462113431788
901,boundary_only,23,0.3539063522465113,0.5230300643467181,0.23734993579659447,56.622791193362225,0.006967905405405405,1,1,0,0.012675242682555508,1.0925262763778516,1.1904435692560569,-0.025340146120768996,-1.199729793928965,-0.002509691961469195
901,plus_safe_prior,0,0.5553938139906595,1.2235454658116383,0.33486455725396747,49.299718504397156,0.025278293135435993,1,1,0,0.06782446618594022,1.0057863468815393,0.8042978165738838,0.26739870569914914,-0.9704842421013019,-0.6531908358385637
901,plus_safe_prior,1,0.33958244430763473,0.5939767853679344,0.16211337828808747,46.976715045062605,0.010444444444444444,1,1,0,0.2502466192206197,0.9654488179537104,0.7663190119600178,1.069895943488131,-0.46166984618696233,-0.2866768620404307
901,plus_safe_prior,2,0.20717350142401886,0.39332151637056556,0.1268847109076887,52.87768325672065,0.0003427004797806717,1,1,1,0.188320228113927,0.9930450313930255,1.0624406913012494,0.635670078429358,-0.7043915683143809,0.7346809306612095
901,plus_safe_prior,3,0.1794206022519143,0.30938371744941273,0.07173500436791835,52.96174908673243,0.01848937844217152,1,1,0,0.09378676429967424,0.9035012483051229,0.8998727197986577,1.1018555331769473,-0.254784116346023,0.40124735272039036
901,plus_safe_prior,4,0.25757044987832867,0.41849086362807514,0.04749670908891357,49.7429398663849,0.0,1,1,0,0.05505487260534725,1.0240207922061069,0.7082615661347339,0.6581919900077983,0.7262666366939071,-0.6923294567724924
901,plus_safe_prior,5,0.2912566475295044,0.48289000704516344,0.09642367069239666,54.49306634149761,0.0027821939586645467,1,1,0,0.09683108969208547,1.0519366099663892,1.3546876612816283,-0.12335888757148056,-1.0946766793999896,0.4758839695082605
901,plus_safe_prior,6,0.283998545119458,0.4743262178154748,0.1852180626687594,52.51438443109021,0.0,1,1,0,0.07749023371005208,0.9668672507348255,1.0618294627365232,-0.2979623728644595,-1.1613866333970433,-0.0489848152355629
901,plus_safe_prior,7,0.30339760015090134,0.5970162547438533,0.24324014934670313,41.23644664974261,0.0016273393002441008,1,1,0,0.08203726102733241,1.0042674829764802,0.7891437801116657,-0.4937981007351522,-1.0934152768211283,0.024626573544275523
901,plus_safe_prior,8,0.42999411614647465,1.095148455515314,nan,50.96257052326426,0.0,0,0,0,-0.029183681067587848,1.0613543848406004,1.001821255782303,-0.10641320996787622,1.027831125151983,0.6101142572609995
901,plus_safe_prior,9,0.4363413014580751,0.8860278915316625,nan,59.35258027944644,0.015263644773358002,0,0,0,-0.03273194354105491,1.004554495708097,1.0773439883504592,0.11211766307893706,1.046498684633983,-0.5764287750321468
901,plus_safe_prior,10,0.38163880330918915,0.7878597228431251,0.14896920479702835,60.87566249880314,0.014943741209563995,1,1,0,0.059430322271368796,1.0213087728988806,0.8544801430767028,0.7535968962457966,0.8789415213109826,-0.31552102954357486
901,plus_safe_prior,11,0.2884477624060589,0.4748543562801367,1.1469038329885928,51.23656384586252,0.0008538251366120218,1,1,0,0.13753261305288839,0.9295490558096369,0.8139821448692917,-0.850809655821751,-0.8417615418317407,-0.08695076913704737
901,plus_safe_prior,12,0.2691975132369133,0.42427562215687203,0.0396472494257849,55.66629494844584,0.00017229496898690558,1,1,0,0.07190048700846921,0.9635752086290912,1.0735013613635958,0.251354877836463,-1.1689639717762426,0.10170525098011744
901,plus_safe_prior,13,0.4169990158381615,0.7938997666373756,nan,59.61528354918385,0.002482811306340718,0,0,0,-0.03281734081458636,0.9849959659834565,1.1114535976581847,-0.6128146412652999,-0.9567626532032428,-0.386087348777933
901,plus_safe_prior,14,0.5181598843276163,0.983028108867514,0.7384944616801059,56.98802587739616,0.0057361376673040155,1,1,0,0.14390238342216685,0.9918244789500447,0.7379250583394104,-1.132252929282826,0.3949844236716197,0.044616243535937274
901,plus_safe_prior,15,0.3240188816797211,0.5599634164514822,0.021387261493538867,60.82628916308545,0.0023023791250959325,1,1,0,0.15214823603764005,1.0712017915145926,1.227536373214333,1.121190558343156,-0.4215064104829275,-0.07255396477077859
901,plus_safe_prior,16,0.6027959397136053,1.2648405699161815,0.5324153266528677,62.762499435045555,0.01125703564727955,1,1,0,0.09598374127086513,1.0211622066990258,0.7950227652999596,-1.116185065319973,0.43564518732273305,0.06591032331272918
901,plus_safe_prior,17,0.42409515136207265,0.7935122425283284,0.23326549919809492,65.26949522943539,0.001413760603204524,1,1,0,0.10046455156106543,1.0404599163744035,1.0360994713506944,0.25978893977898754,1.0915954226836262,0.4253576612036809
901,plus_safe_prior,18,0.2691099019003861,0.6010095122579935,0.13337688957327298,69.76129411682594,0.005040322580645161,1,1,1,0.436287359571916,1.007297600271913,0.9680385979804478,0.8677630908264822,-0.11456353885728235,0.8208912313843816
901,plus_safe_prior,19,0.4185075843515378,0.8141895060789066,nan,62.91790371860674,0.006209935897435897,0,0,0,-0.026967221928858812,0.9696683498122528,1.1671761711622144,-0.14411800601530952,-0.7960654092697538,-0.8862899438142975
901,plus_safe_prior,20,0.197520917899896,0.3380555133893598,0.00011456521040198453,59.15528959003324,0.004010695187165776,1,1,0,0.08643687660891858,0.9217562561293676,1.2995382432727753,0.16623668883811382,1.1591679817268588,0.26209722131953467
901,plus_safe_prior,21,0.20556933896226964,0.3556065899271247,0.13314771723255303,49.97743756873716,0.010149130074565037,1,1,0,0.12021970968355497,0.9599651054511683,0.7727281380169386,0.48443438750446005,-0.9169524470947944,0.6037561875211276
901,plus_safe_prior,22,0.40823428516173044,0.7728436507810157,0.4104753272219219,49.374647416453705,0.006547619047619048,1,1,0,0.0751551247042875,1.081682559361842,1.1440349558437561,-1.0408851024512598,-0.5623983582124426,-0.20066462113431788
901,plus_safe_prior,23,0.3539063522465113,0.5230300643467181,0.23734993579659447,56.622791193362225,0.006967905405405405,1,1,0,0.012675242682555508,1.0925262763778516,1.1904435692560569,-0.025340146120768996,-1.199729793928965,-0.002509691961469195
901,plus_cbf,0,0.5553938139906595,1.2235454658116383,0.33486455725396747,49.299718504397156,0.025278293135435993,1,1,0,0.06782446618594022,1.0057863468815393,0.8042978165738838,0.26739870569914914,-0.9704842421013019,-0.6531908358385637
901,plus_cbf,1,0.33958244430763473,0.5939767853679344,0.16211337828808747,46.976715045062605,0.010444444444444444,1,1,0,0.2502466192206197,0.9654488179537104,0.7663190119600178,1.069895943488131,-0.46166984618696233,-0.2866768620404307
901,plus_cbf,2,0.20717350142401886,0.39332151637056556,0.1268847109076887,52.87768325672065,0.0003427004797806717,1,1,1,0.188320228113927,0.9930450313930255,1.0624406913012494,0.635670078429358,-0.7043915683143809,0.7346809306612095
901,plus_cbf,3,0.1794206022519143,0.30938371744941273,0.07173500436791835,52.96174908673243,0.01848937844217152,1,1,0,0.09378676429967424,0.9035012483051229,0.8998727197986577,1.1018555331769473,-0.254784116346023,0.40124735272039036
901,plus_cbf,4,0.25757044987832867,0.41849086362807514,0.04749670908891357,49.7429398663849,0.0,1,1,0,0.05505487260534725,1.0240207922061069,0.7082615661347339,0.6581919900077983,0.7262666366939071,-0.6923294567724924
901,plus_cbf,5,0.2919192013059433,0.48040266106140833,0.0973720959675708,54.560624207230354,0.0025834658187599362,1,1,0,0.09714918850514544,1.0519366099663892,1.3546876612816283,-0.12335888757148056,-1.0946766793999896,0.4758839695082605
901,plus_cbf,6,0.283998545119458,0.4743262178154748,0.1852180626687594,52.51438443109021,0.0,1,1,0,0.07749023371005208,0.9668672507348255,1.0618294627365232,-0.2979623728644595,-1.1613866333970433,-0.0489848152355629
901,plus_cbf,7,0.30339760015090134,0.5970162547438533,0.24324014934670313,41.23644664974261,0.0016273393002441008,1,1,0,0.08203726102733241,1.0042674829764802,0.7891437801116657,-0.4937981007351522,-1.0934152768211283,0.024626573544275523
901,plus_cbf,8,0.42999411614647465,1.095148455515314,nan,50.96257052326426,0.0,0,0,0,-0.029183681067587848,1.0613543848406004,1.001821255782303,-0.10641320996787622,1.027831125151983,0.6101142572609995
901,plus_cbf,9,0.4363413014580751,0.8860278915316625,nan,59.35258027944644,0.015263644773358002,0,0,0,-0.03273194354105491,1.004554495708097,1.0773439883504592,0.11211766307893706,1.046498684633983,-0.5764287750321468
901,plus_cbf,10,0.38163880330918915,0.7878597228431251,0.14896920479702835,60.87566249880314,0.014943741209563995,1,1,0,0.059430322271368796,1.0213087728988806,0.8544801430767028,0.7535968962457966,0.8789415213109826,-0.31552102954357486
901,plus_cbf,11,0.28832177523601177,0.47471569371593964,1.1483858599453978,51.23577277635425,0.0008538251366120218,1,1,0,0.13762554619775352,0.9295490558096369,0.8139821448692917,-0.850809655821751,-0.8417615418317407,-0.08695076913704737
901,plus_cbf,12,0.26968040817782085,0.4245068516031659,0.03914597948405474,55.66981873426245,0.00017229496898690558,1,1,0,0.0714367444811098,0.9635752086290912,1.0735013613635958,0.251354877836463,-1.1689639717762426,0.10170525098011744
901,plus_cbf,13,0.4169990158381615,0.7938997666373756,nan,59.61528354918385,0.002482811306340718,0,0,0,-0.03281734081458636,0.9849959659834565,1.1114535976581847,-0.6128146412652999,-0.9567626532032428,-0.386087348777933
901,plus_cbf,14,0.5181598843276163,0.983028108867514,0.7384944616801059,56.98802587739616,0.0057361376673040155,1,1,0,0.14390238342216685,0.9918244789500447,0.7379250583394104,-1.132252929282826,0.3949844236716197,0.044616243535937274
901,plus_cbf,15,0.3240188816797211,0.5599634164514822,0.021387261493538867,60.82628916308545,0.0023023791250959325,1,1,0,0.15214823603764005,1.0712017915145926,1.227536373214333,1.121190558343156,-0.4215064104829275,-0.07255396477077859
901,plus_cbf,16,0.6027959397136053,1.2648405699161815,0.5324153266528677,62.762499435045555,0.01125703564727955,1,1,0,0.09598374127086513,1.0211622066990258,0.7950227652999596,-1.116185065319973,0.43564518732273305,0.06591032331272918
901,plus_cbf,17,0.42409515136207265,0.7935122425283284,0.23326549919809492,65.26949522943539,0.001413760603204524,1,1,0,0.10046455156106543,1.0404599163744035,1.0360994713506944,0.25978893977898754,1.0915954226836262,0.4253576612036809
901,plus_cbf,18,0.2691099019003861,0.6010095122579935,0.13337688957327298,69.76129411682594,0.005040322580645161,1,1,1,0.436287359571916,1.007297600271913,0.9680385979804478,0.8677630908264822,-0.11456353885728235,0.8208912313843816
901,plus_cbf,19,0.41807031290997226,0.8042856674926803,nan,62.27205562322325,0.006209935897435897,0,0,0,-0.026565786662633668,0.9696683498122528,1.1671761711622144,-0.14411800601530952,-0.7960654092697538,-0.8862899438142975
901,plus_cbf,20,0.197520917899896,0.3380555133893598,0.00011456521040198453,59.15528959003324,0.004010695187165776,1,1,0,0.08643687660891858,0.9217562561293676,1.2995382432727753,0.16623668883811382,1.1591679817268588,0.26209722131953467
901,plus_cbf,21,0.20556933896226964,0.3556065899271247,0.13314771723255303,49.97743756873716,0.010149130074565037,1,1,0,0.12021970968355497,0.9599651054511683,0.7727281380169386,0.48443438750446005,-0.9169524470947944,0.6037561875211276
901,plus_cbf,22,0.40823428516173044,0.7728436507810157,0.4104753272219219,49.374647416453705,0.006547619047619048,1,1,0,0.0751551247042875,1.081682559361842,1.1440349558437561,-1.0408851024512598,-0.5623983582124426,-0.20066462113431788
901,plus_cbf,23,0.3539063522465113,0.5230300643467181,0.23734993579659447,56.622791193362225,0.006967905405405405,1,1,0,0.012675242682555508,1.0925262763778516,1.1904435692560569,-0.025340146120768996,-1.199729793928965,-0.002509691961469195
