index,successful,passed_ring,collision_free,dynamically_feasible,endpoint_feasible,minimum_barrier,crossing_clearance,maximum_speed,maximum_acceleration,path_length,start_position_error,goal_position_error,start_velocity_error,goal_velocity_error
0,True,True,True,True,True,0.1998409516946275,0.30071948502019885,1.5356695018452138,1.097588819982048,3.5275297179246734,0.0,2.6668472207145996e-15,0.0015968143000317171,0.0015968143000113337
1,True,True,True,True,True,0.4139538866976938,0.48835641994506696,1.795929688900892,1.2296747327816235,4.306289746419443,0.0,9.326534230477077e-15,0.0018674371052212072,0.0018674371053417317
2,True,True,True,True,True,0.36399428569338127,0.46015967694696414,1.1987298449231512,0.6326301407279208,3.7291306067353758,0.0,9.930136612989092e-16,0.0012464589261979553,0.0012464589260666333
3,True,True,True,True,True,0.2755819474982028,0.38027373470804154,1.1978177180145946,0.7255862237280561,3.2464392052510784,0.0,3.6771686055379495e-15,0.0012455104817044459,0.0012455104819192831
4,True,True,True,True,True,0.20908834862653053,0.3078650609324656,1.2867960229389204,0.7250862053029874,3.7492518490965296,0.0,8.473409486550036e-16,0.001338031580485618,0.0013380315803736187
5,True,True,True,True,True,0.2896429656082619,0.3877060635236256,1.3244457589255683,0.8105515153103439,3.5530602268221267,0.0,6.237042840057389e-15,0.0013771803926275659,0.0013771803927029272
6,True,True,True,True,True,0.2714489550209878,0.364258355482861,1.3067726929544208,0.6731223553414297,4.165056759383677,0.0,6.243524040666089e-15,0.001358803649171234,0.0013588036492002092
7,True,True,True,True,True,0.31956389506906396,0.42107291182721474,1.2815173836195188,0.8032299991522596,3.3567880496693903,0.0,1.851943855780944e-15,0.001332542764874009,0.0013325427650082463
8,True,True,True,True,True,0.26281935047334226,0.3692721465050927,1.1757002105099408,0.6799152929145684,3.3377455034396486,0.0,1.4093301783636638e-15,0.00122251233514053,0.0012225123352139215
9,True,True,True,True,True,0.21546073018511938,0.3172094726265692,1.7994802958856417,1.28231794806035,4.1458473497626525,0.0,8.08254562088053e-16,0.0018711290845283824,0.001871129084506378
10,True,True,True,True,True,0.28805006335733413,0.3853858652590035,0.9970438272478653,0.5400992556990377,3.0218281083784677,0.0,4.684364995852737e-15,0.0010367425016948415,0.001036742501742588
11,True,True,True,True,True,0.22547404712082353,0.3314627449062335,1.0971836924563736,0.5772395684946311,3.423871302026043,0.0,8.21733804794302e-15,0.0011408695736893578,0.0011408695737041216
12,True,True,True,True,True,0.20471391627921098,0.29859859294007063,1.2515679203192052,0.664018475924988,3.872964529952711,0.0,2.638970003411226e-15,0.0013014008223955669,0.0013014008221388343
13,True,True,True,True,True,0.3047615594887294,0.39890113684799583,1.1931499039155753,0.7017872787410018,3.3304227679346714,0.0,5.23691153334427e-16,0.001240656812140374,0.0012406568119336164
14,True,True,True,True,True,0.45223292419935834,0.5078599439631661,1.6938971594860983,1.2472193479194214,3.776992107403753,0.0,4.521007555157684e-15,0.0017613420100094296,0.0017613420098414102
15,True,True,True,True,True,0.39104953467786546,0.4743887305398204,1.330604508361187,0.7865520854887152,3.6956031743084026,0.0,4.491946442396235e-15,0.0013835843611487032,0.0013835843612191776
16,True,True,True,True,True,0.3283952462637076,0.41442728356644476,1.7193902360968238,1.242269416417385,3.9070408872025078,0.0,5.80217678357777e-15,0.0017878501285791691,0.0017878501286315998
17,True,True,True,True,True,0.32521190247009496,0.42030600976988586,1.6398312167880942,1.1908903238816233,3.707160336475543,0.0,1.79383492860469e-15,0.0017051233572741452,0.0017051233569359864
18,True,True,True,True,True,0.4188008971127067,0.4828704684322533,1.252192332526791,0.6481761548638267,3.971585051288683,0.0,3.636721891222372e-15,0.0013020500964400477,0.001302050096314246
19,True,True,True,True,True,0.19539839271048998,0.2986519834557172,1.2409936296658517,0.7658729955229333,3.3013926861405376,0.0,1.3517848686956847e-15,0.0012904055017837353,0.0012904055021354772
