sample,method,both_passed,collision,margin_violation,minimum_separation_m,start_error_m,goal_error_m,expert_rmse_m,maximum_speed_mps,maximum_acceleration_mps2,hocbf_intervention_rate,mean_hocbf_correction
7,game_cfm_raw,1.0,0.0,1.0,0.3462559360982673,0.00300177582539618,0.013956069946289062,0.017267925664782524,1.2552158832550049,1.8556188344955444,0.0,0.0
7,game_cfm_anchored,1.0,0.0,1.0,0.35413302306645883,0.0,0.0,0.016223540519676276,1.2555482904306348,1.8556206454086357,0.0,0.0
7,nash_reference_hocbf,1.0,0.0,0.0,0.39432085797420807,0.0,0.019287989566020812,0.0014013283831496675,1.2510450172985685,1.766185213552844,0.1161524500907441,0.637568275847043
7,game_cfm_hocbf,1.0,0.0,0.0,0.4177014451941796,0.0,0.019267752756012942,0.010490344260774278,1.2526870172799829,1.8199898408426622,0.09800362976406533,0.5288009415401129
8,nash_reference,1.0,0.0,1.0,0.3067760890988571,0.0,0.0,0.014401372522115707,1.3904026746749878,2.0171213150024414,0.0,0.0
8,teacher_expert,1.0,0.0,0.0,0.41197067549758687,0.0,0.014296304434537888,0.0,1.393471598625183,2.0211706161499023,0.0,0.0
8,game_cfm_raw,1.0,0.0,0.0,0.41754248922435694,0.00416086008772254,0.033238090574741364,0.01922895573079586,1.4135924577713013,2.0659260749816895,0.0,0.0
8,game_cfm_anchored,1.0,0.0,0.0,0.42873356321138256,0.0,0.0,0.01336180529655834,1.4172016468879858,2.0659257024747735,0.0,0.0
8,nash_reference_hocbf,1.0,0.0,0.0,0.4108405646378799,0.0,0.014313058094063202,0.00173551924502151,1.3803182744753584,1.9506308023665955,0.1088929219600726,0.7721043511599291
8,game_cfm_hocbf,1.0,0.0,0.0,0.4408157852809836,0.0,0.01541430941362828,0.009932165436950321,1.377451379824357,1.94600287723726,0.047186932849364795,0.4049510709212031
9,nash_reference,1.0,0.0,1.0,0.34534102644681197,0.0,0.0,0.012213459238409996,1.4201841354370117,2.3367249965667725,0.0,0.0
9,teacher_expert,1.0,0.0,0.0,0.3627523546453945,0.0,0.01626032590866089,0.0,1.4266142845153809,2.369751214981079,0.0,0.0
9,game_cfm_raw,1.0,0.0,0.0,0.3668130002932144,0.003857355797663331,0.026377901434898376,0.020361527800559998,1.460986852645874,2.392878532409668,0.0,0.0
9,game_cfm_anchored,1.0,0.0,0.0,0.3628373419972273,0.0,0.0,0.013436794467399553,1.463375272183834,2.3928806468594184,0.0,0.0
9,nash_reference_hocbf,1.0,0.0,0.0,0.3624731838675516,0.0,0.016249169520485406,0.0016385250244586728,1.4081608009812767,2.247034158990143,0.14519056261343014,0.33667311671086597
9,game_cfm_hocbf,1.0,0.0,0.0,0.36885659718895075,0.0,0.015790523474851374,0.01046863424551464,1.4306756104320835,2.2432864902185603,0.06170598911070781,0.21618491884029964
10,nash_reference,1.0,0.0,1.0,0.27873184786503413,0.0,0.0,0.0193928349763155,1.2447017431259155,1.8277417421340942,0.0,0.0
10,teacher_expert,1.0,0.0,1.0,0.3524720153461135,0.0,0.036379411816596985,0.0,1.2344911098480225,1.8312201499938965,0.0,0.0
10,game_cfm_raw,1.0,0.0,0.0,0.3617273447598138,0.0026026652194559574,0.013514501973986626,0.020995963364839554,1.243708848953247,1.9357882738113403,0.0,0.0
10,game_cfm_anchored,1.0,0.0,0.0,0.3610976835481993,0.0,0.0,0.02013749333645825,1.2441372452403068,1.9357894352925344,0.0,0.0
10,nash_reference_hocbf,1.0,0.0,1.0,0.35209011566810183,0.0,0.036412351136809046,0.0014025518125998693,1.2236826750543688,1.766618865341936,0.15245009074410162,0.6518542915759904
10,game_cfm_hocbf,1.0,0.0,0.0,0.36041638052410363,0.0,0.037474431971156234,0.0062018100222455365,1.2138380384134033,1.7333679250466854,0.12159709618874773,0.3641321972079571
11,nash_reference,1.0,0.0,1.0,0.306162702464383,0.0,0.0,0.01659204624593258,1.288743257522583,2.0747454166412354,0.0,0.0
11,teacher_expert,1.0,0.0,0.0,0.37215598723049353,0.0,0.034013427793979645,0.0,1.2681375741958618,2.0272910594940186,0.0,0.0
11,game_cfm_raw,1.0,0.0,1.0,0.3266931371121265,0.0023419635836035013,0.030755218118429184,0.023007666692137718,1.2870023250579834,2.2322802543640137,0.0,0.0
11,game_cfm_anchored,1.0,0.0,1.0,0.3347124827365542,0.0,0.0,0.021659147717803712,1.2921231382974498,2.2322790635194116,0.0,0.0
11,nash_reference_hocbf,1.0,0.0,0.0,0.37178135697332454,0.0,0.03403476693009084,0.0016813127092920837,1.2570419684343812,1.9721967285718396,0.11796733212341198,0.7573162264560248
11,game_cfm_hocbf,1.0,0.0,0.0,0.3805623581056474,0.0,0.035776354459373556,0.010708059626288664,1.2566922542497683,2.051342354193672,0.10526315789473684,0.704399502754453
12,nash_reference,1.0,0.0,1.0,0.31067796189123487,0.0,0.0,0.012694775126874447,1.3622119426727295,2.1462249755859375,0.0,0.0
12,teacher_expert,1.0,0.0,0.0,0.4179771531554303,0.0,0.01257333718240261,0.0,1.3712291717529297,2.151555061340332,0.0,0.0
12,game_cfm_raw,1.0,0.0,1.0,0.3580694575400776,0.0023788437247276306,0.01962209679186344,0.017919449135661125,1.3785598278045654,2.6121513843536377,0.0,0.0
12,game_cfm_anchored,1.0,0.0,1.0,0.3561769735792058,0.0,0.0,0.016220815005097384,1.3761387860686836,2.6121571473555494,0.0,0.0
12,nash_reference_hocbf,1.0,0.0,0.0,0.41656317218422206,0.0,0.012580219746428499,0.0018468247706332128,1.3559551412211182,2.0704306593679496,0.10344827586206896,0.8382711885194295
12,game_cfm_hocbf,1.0,0.0,0.0,0.4421158648485336,0.0,0.015191042559079718,0.013207523969515546,1.3592903495772828,2.446471176739335,0.09800362976406533,0.7232720684983535
13,nash_reference,1.0,0.0,1.0,0.30389668510060003,0.0,0.0,0.01223605964332819,1.3559484481811523,2.0249061584472656,0.0,0.0
13,teacher_expert,1.0,0.0,0.0,0.4063216171907607,0.0,0.012534508481621742,0.0,1.3851003646850586,2.0607986450195312,0.0,0.0
13,game_cfm_raw,1.0,0.0,0.0,0.4090866143653133,0.001077987253665924,0.023700769990682602,0.018710654228925705,1.3874520063400269,1.9953855276107788,0.0,0.0
13,game_cfm_anchored,1.0,0.0,0.0,0.3967393193086171,0.0,0.0,0.011774429451253073,1.3908883727819474,1.9953896086583298,0.0,0.0
13,nash_reference_hocbf,1.0,0.0,0.0,0.40569225792027414,0.0,0.012543798230194672,0.0016395870410855528,1.3707743709759683,2.012234352126053,0.11433756805807622,0.7035638252085589
13,game_cfm_hocbf,1.0,0.0,0.0,0.42601798601624297,0.0,0.014466050122618947,0.008491158218518638,1.3892194690389394,1.9580775949460796,0.0925589836660617,0.30671533917429233
14,nash_reference,1.0,0.0,1.0,0.3024031520222056,0.0,0.0,0.02117765322327614,1.4410995244979858,2.168774366378784,0.0,0.0
14,teacher_expert,1.0,0.0,0.0,0.3952061651712045,0.0,0.02678774669766426,0.0,1.4624403715133667,2.122234344482422,0.0,0.0
14,game_cfm_raw,1.0,0.0,1.0,0.3496298800491817,0.002729180734604597,0.024301106110215187,0.020194783806800842,1.4385308027267456,2.388676404953003,0.0,0.0
14,game_cfm_anchored,1.0,0.0,1.0,0.34226996136427795,0.0,0.0,0.018528432335835177,1.4356062190798664,2.3886813686454134,0.0,0.0
14,nash_reference_hocbf,1.0,0.0,0.0,0.3933680487787102,0.0,0.026626379331092024,0.0016386766079853352,1.4490969209485565,2.0815863757139117,0.23411978221415608,0.5107454709685522
14,game_cfm_hocbf,1.0,0.0,0.0,0.3932154294458988,0.0,0.025625459913442537,0.007868381736692555,1.4713562580857145,2.2286227216539394,0.20508166969147004,0.5572700961543146
15,nash_reference,1.0,0.0,1.0,0.2973164654990864,0.0,0.0,0.011807817034423351,1.2763302326202393,1.8994654417037964,0.0,0.0
15,teacher_expert,1.0,0.0,0.0,0.39115060172043226,0.0,0.015052404254674911,0.0,1.30762779712677,1.931248664855957,0.0,0.0
15,game_cfm_raw,1.0,0.0,0.0,0.395699553630072,0.0026215757243335247,0.024077266454696655,0.01690675877034664,1.3387089967727661,1.941814661026001,0.0,0.0
15,game_cfm_anchored,1.0,0.0,0.0,0.39201527225416344,0.0,0.0,0.011578197947515379,1.338924264365723,1.9418098573413567,0.0,0.0
15,nash_reference_hocbf,1.0,0.0,0.0,0.39072592504661713,0.0,0.015050199939257105,0.0013632672042992369,1.2937855013985793,1.886703255376199,0.12885662431941924,0.647891144229222
15,game_cfm_hocbf,1.0,0.0,0.0,0.4136821023794826,0.0,0.013157589713807826,0.009478630588407578,1.3229416828513947,1.8381575313160572,0.0780399274047187,0.39423447548872104
16,nash_reference,1.0,0.0,1.0,0.3004740837254269,0.0,0.0,0.013287336565554142,1.3288718461990356,2.094933032989502,0.0,0.0
16,teacher_expert,1.0,0.0,0.0,0.38913052781032587,0.0,0.013789916411042213,0.0,1.3239247798919678,2.1008460521698,0.0,0.0
16,game_cfm_raw,1.0,0.0,1.0,0.3406767493094877,0.0033859401009976864,0.01803204044699669,0.012549890205264091,1.3265714645385742,2.12825345993042,0.0,0.0
16,game_cfm_anchored,1.0,0.0,1.0,0.3373837207276954,0.0,0.0,0.01086188188668385,1.3239278544709985,2.1282527710982055,0.0,0.0
16,nash_reference_hocbf,1.0,0.0,0.0,0.38855108303962976,0.0,0.01379402690476614,0.0014957755503855151,1.3095650807364223,2.0215971316900214,0.09800362976406533,0.6325101140713298
16,game_cfm_hocbf,1.0,0.0,0.0,0.40379135849445724,0.0,0.013737981914758512,0.010876822328134571,1.310695110797303,2.031103193462018,0.0780399274047187,0.55867663429676
17,nash_reference,1.0,0.0,1.0,0.3008386033887614,0.0,0.0,0.016245808452367783,1.4025704860687256,1.9943947792053223,0.0,0.0
17,teacher_expert,1.0,0.0,0.0,0.3842594528671568,0.0,0.026461459696292877,0.0,1.396780014038086,1.9611238241195679,0.0,0.0
17,game_cfm_raw,1.0,0.0,0.0,0.3738753133575655,0.001166652888059616,0.02993808686733246,0.023940982297062874,1.4387456178665161,2.325228691101074,0.0,0.0
17,game_cfm_anchored,1.0,0.0,0.0,0.37426689526955087,0.0,0.0,0.018841937302552274,1.437787663902627,2.3252248132407334,0.0,0.0
17,nash_reference_hocbf,1.0,0.0,0.0,0.38393255508393564,0.0,0.026490834439852052,0.001598167873408269,1.386771517055998,1.9217974432104745,0.10707803992740472,0.6246680546575973
17,game_cfm_hocbf,1.0,0.0,0.0,0.3866201240490025,0.0,0.02637494740188997,0.011251344130150226,1.4161082171647097,2.0847150503348075,0.08711433756805807,0.2321603820293651
18,nash_reference,1.0,0.0,1.0,0.29664242783646366,0.0,0.0,0.015752676874399185,1.1458863019943237,1.5552207231521606,0.0,0.0
18,teacher_expert,1.0,0.0,0.0,0.3922933399023907,0.0,0.02082732506096363,0.0,1.1639983654022217,1.5642526149749756,0.0,0.0
18,game_cfm_raw,1.0,0.0,0.0,0.3959490976221438,0.0021687622647732496,0.030361104756593704,0.026553206145763397,1.1999486684799194,1.7343809604644775,0.0,0.0
18,game_cfm_anchored,1.0,0.0,0.0,0.4016177600437456,0.0,0.0,0.01775783881193958,1.2008124947851317,1.7343875264959463,0.0,0.0
18,nash_reference_hocbf,1.0,0.0,0.0,0.3915622802182044,0.0,0.020947327039021628,0.0012947891663367232,1.1549961054178266,1.51258122166594,0.1161524500907441,0.5919197607783284
18,game_cfm_hocbf,1.0,0.0,0.0,0.42542716817028303,0.0,0.02092662379392373,0.011830854387718094,1.181828852373822,1.523044048681437,0.0544464609800363,0.3429613820959882
19,nash_reference,1.0,0.0,1.0,0.30827462030124625,0.0,0.0,0.01783687248826027,1.3771675825119019,1.9832048416137695,0.0,0.0
19,teacher_expert,1.0,0.0,0.0,0.4194606373543737,0.0,0.025353819131851196,0.0,1.3956127166748047,1.9851740598678589,0.0,0.0
19,game_cfm_raw,1.0,0.0,1.0,0.31352372191801314,0.0032034642063081264,0.027473606169223785,0.023208659142255783,1.4350992441177368,2.0978031158447266,0.0,0.0
19,game_cfm_anchored,1.0,0.0,1.0,0.31990371677323914,0.0,0.0,0.018521029706135162,1.4298842655784834,2.0978057817943503,0.0,0.0
19,nash_reference_hocbf,1.0,0.0,0.0,0.41828495579361374,0.0,0.02539376908007063,0.0016845235817741205,1.3819255033207716,1.9450377511968808,0.15245009074410162,0.5752194394442005
19,game_cfm_hocbf,1.0,0.0,0.0,0.42703962274876267,0.0,0.025129560375593323,0.015703916103714074,1.4364203459961544,1.9625955111206688,0.15245009074410162,0.5598202247531392
20,nash_reference,1.0,0.0,1.0,0.2994310778289545,0.0,0.0,0.014160512015223503,1.2269903421401978,1.9092180728912354,0.0,0.0
20,teacher_expert,1.0,0.0,0.0,0.3870017965854064,0.0,0.01813569851219654,0.0,1.2323492765426636,1.8758164644241333,0.0,0.0
20,game_cfm_raw,1.0,0.0,0.0,0.3800297276576292,0.003802462248131633,0.025637801736593246,0.018887242302298546,1.2725512981414795,1.9225964546203613,0.0,0.0
20,game_cfm_anchored,1.0,0.0,0.0,0.3843769158880198,0.0,0.0,0.015016863424540528,1.2738574826394031,1.92259215962851,0.0,0.0
20,nash_reference_hocbf,1.0,0.0,0.0,0.3862669604651295,0.0,0.018111644274026416,0.0015048148988479617,1.2217053385522851,1.8290989204349561,0.11070780399274047,0.5799628838569253
20,game_cfm_hocbf,1.0,0.0,0.0,0.42856312357171644,0.0,0.016906248513320628,0.013401978818694371,1.2750581713891844,1.814431411893887,0.07985480943738657,0.40242974705446327
21,nash_reference,1.0,0.0,1.0,0.29556516778266073,0.0,0.0,0.017574697732925415,1.1584398746490479,1.534067153930664,0.0,0.0
21,teacher_expert,1.0,0.0,0.0,0.3889049537642338,0.0,0.02710120379924774,0.0,1.1632535457611084,1.5496407747268677,0.0,0.0
21,game_cfm_raw,1.0,0.0,0.0,0.38588217687627036,0.0044874344021081924,0.0325053371489048,0.024037418887019157,1.1682064533233643,1.725346326828003,0.0,0.0
21,game_cfm_anchored,1.0,0.0,0.0,0.38595439580852436,0.0,0.0,0.017467802968364806,1.1713753726772385,1.72534524376376,0.0,0.0
21,nash_reference_hocbf,1.0,0.0,0.0,0.38859258756151444,0.0,0.027120033884083815,0.0012504200901929177,1.1568164716655216,1.518319311159195,0.1161524500907441,0.5127745387546202
21,game_cfm_hocbf,1.0,0.0,0.0,0.4003110525145241,0.0,0.026859323073049418,0.008990312524951775,1.1512823306630457,1.578089146570949,0.06352087114337568,0.0670876429608142
22,nash_reference,1.0,0.0,1.0,0.29777364502937503,0.0,0.0,0.01604393869638443,1.1864649057388306,1.7793246507644653,0.0,0.0
22,teacher_expert,1.0,0.0,0.0,0.39345701101022135,0.0,0.023474231362342834,0.0,1.2205981016159058,1.8140252828598022,0.0,0.0
22,game_cfm_raw,1.0,0.0,0.0,0.36937107197746827,0.002633247524499893,0.0229464303702116,0.014532827772200108,1.1872632503509521,2.1091177463531494,0.0,0.0
22,game_cfm_anchored,1.0,0.0,0.0,0.37516054560946316,0.0,0.0,0.012733923285371674,1.188870716812177,2.109115295042863,0.0,0.0
22,nash_reference_hocbf,1.0,0.0,0.0,0.39244736115595613,0.0,0.023464844800149823,0.0013600711151232508,1.206953544852253,1.7710433505550889,0.11796733212341198,0.6933589561963664
22,game_cfm_hocbf,1.0,0.0,0.0,0.41412549511167285,0.0,0.023147686336306535,0.008521899719031443,1.2036136615920592,1.8690526095873339,0.07078039927404718,0.5673549904677946
23,nash_reference,1.0,0.0,1.0,0.3101445567637081,0.0,0.0,0.017424622550606728,1.3913273811340332,2.2734897136688232,0.0,0.0
23,teacher_expert,1.0,0.0,0.0,0.40140991433898776,0.0,0.02864626981317997,0.0,1.3754465579986572,2.234109878540039,0.0,0.0
23,game_cfm_raw,1.0,0.0,0.0,0.3909642016942302,0.0017945249564945698,0.012574166059494019,0.020990611985325813,1.4508556127548218,2.4241561889648438,0.0,0.0
23,game_cfm_anchored,1.0,0.0,0.0,0.3892684513129461,0.0,0.0,0.01925087372521821,1.4506732786798928,2.424153040026904,0.0,0.0
23,nash_reference_hocbf,1.0,0.0,0.0,0.4010465989375231,0.0,0.0286727819325212,0.0018002844578065193,1.3654874513384583,2.1715558404087845,0.10344827586206896,0.7321139951993378
23,game_cfm_hocbf,1.0,0.0,0.0,0.4346458844052533,0.0,0.029302300603394775,0.010670485167045952,1.4173328594397232,2.2647598259800814,0.08892921960072596,0.5079926073522703
24,nash_reference,1.0,0.0,1.0,0.31466056458946906,0.0,0.0,0.02568828873336315,1.518159031867981,2.4161465167999268,0.0,0.0
24,teacher_expert,1.0,0.0,0.0,0.4488716162081166,0.0,0.031448811292648315,0.0,1.5426952838897705,2.453784942626953,0.0,0.0
24,game_cfm_raw,1.0,0.0,0.0,0.39031776604894786,0.0032833213917911053,0.03802620619535446,0.022256910800933838,1.5561511516571045,2.6713950634002686,0.0,0.0
24,game_cfm_anchored,1.0,0.0,0.0,0.3642622588546264,0.0,0.0,0.021471008052311984,1.552715750850991,2.6713934340852,0.0,0.0
24,nash_reference_hocbf,1.0,0.0,0.0,0.4484288457053454,0.0,0.031422878814049926,0.0020163184664353196,1.5259359369844019,2.3419761059618223,0.08711433756805807,0.7991231905558752
24,game_cfm_hocbf,1.0,0.0,0.0,0.44539555704708345,0.0,0.03274748889899408,0.013701709462238965,1.5462432436133435,2.390228383117507,0.0780399274047187,0.7647293055100093
25,nash_reference,1.0,0.0,1.0,0.299203281700516,0.0,0.0,0.01898251287639141,1.3244895935058594,1.7710850238800049,0.0,0.0
25,teacher_expert,1.0,0.0,0.0,0.3890408995411709,0.0,0.031614452600479126,0.0,1.3044644594192505,1.7473230361938477,0.0,0.0
25,game_cfm_raw,1.0,0.0,0.0,0.38439175223613664,0.0031741431448608637,0.02129080519080162,0.0198709387332201,1.3587260246276855,1.8821756839752197,0.0,0.0
25,game_cfm_anchored,1.0,0.0,0.0,0.3710735598729649,0.0,0.0,0.017928942805627183,1.3592324188614422,1.8821783329717465,0.0,0.0
25,nash_reference_hocbf,1.0,0.0,0.0,0.3883384172535541,0.0,0.031763300156717855,0.001353003091682584,1.2997075873318442,1.717079893761202,0.2177858439201452,0.640122491116212
25,game_cfm_hocbf,1.0,0.0,0.0,0.40223268361350556,0.0,0.0306484627144529,0.0069559350875199495,1.3080030953915274,1.7476080780940142,0.1724137931034483,0.3654458723851823
26,nash_reference,1.0,0.0,1.0,0.298622807468435,0.0,0.0,0.013060824014246464,1.1992303133010864,1.675794005393982,0.0,0.0
26,teacher_expert,1.0,0.0,0.0,0.38238375467159674,0.0,0.01885262131690979,0.0,1.228342056274414,1.7014621496200562,0.0,0.0
26,game_cfm_raw,1.0,0.0,0.0,0.3653920255081633,0.0020070429891347885,0.02584703080356121,0.01898755133152008,1.2637014389038086,1.9776471853256226,0.0,0.0
26,game_cfm_anchored,1.0,0.0,0.0,0.36720260694294166,0.0,0.0,0.014256607869299016,1.265517591425684,1.977646073407367,0.0,0.0
26,nash_reference_hocbf,1.0,0.0,0.0,0.38180003977720545,0.0,0.018950932643656618,0.001399445597493748,1.2170430828757628,1.6675480583884947,0.12159709618874773,0.6262786975402451
26,game_cfm_hocbf,1.0,0.0,0.0,0.4039443706291347,0.0,0.01745465317580031,0.009879652290911969,1.2643415330275098,1.6694566024282844,0.08166969147005444,0.5276281550480459
27,nash_reference,1.0,0.0,1.0,0.30640186526284285,0.0,0.0,0.013397776521742344,1.4952102899551392,2.19586181640625,0.0,0.0
27,teacher_expert,1.0,0.0,0.0,0.39626597612472686,0.0,0.01684594340622425,0.0,1.4895504713058472,2.185690402984619,0.0,0.0
27,game_cfm_raw,1.0,0.0,0.0,0.3660844936669423,0.0012235010508447886,0.02550799585878849,0.01709909364581108,1.5005791187286377,2.227189779281616,0.0,0.0
27,game_cfm_anchored,1.0,0.0,1.0,0.3549338330838315,0.0,0.0,0.012238058528302863,1.495689619706824,2.227189367281692,0.0,0.0
27,nash_reference_hocbf,1.0,0.0,0.0,0.3958377090885988,0.0,0.016912185922667473,0.001778812651980126,1.4763515543312178,2.111801008759666,0.10344827586206896,0.6974230035621072
27,game_cfm_hocbf,1.0,0.0,0.0,0.4086616737631879,0.0,0.016763480413686513,0.008390004077372561,1.4613728470726917,2.089149347600203,0.08166969147005444,0.579116763531903
28,nash_reference,1.0,0.0,1.0,0.3091444806793018,0.0,0.0,0.023161787539720535,1.3737748861312866,2.3412728309631348,0.0,0.0
28,teacher_expert,1.0,0.0,0.0,0.43599787517129673,0.0,0.025425929576158524,0.0,1.3764735460281372,2.2094554901123047,0.0,0.0
