method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,256,1.0,0.0,0.99609375,0.30424261358473453,0.27648442625764486,0.0,0.0,0.01853203585415031,1.332404667045921,2.0030841208063066,0.0,0.0,0.0
teacher_expert,256,1.0,0.0,0.00390625,0.40827052571219913,0.3524720153461135,0.0,0.025668541846243897,0.0,1.3415523832663894,1.9985428424552083,0.0,0.0,0.0
game_cfm_raw,256,1.0,0.0,0.4921875,0.3631616741541589,0.27170762374244833,0.004030271515148343,0.025712232451041928,0.022370212911482668,1.3582443846389651,2.1386267310008407,0.0,0.0,33.6236312505207
game_cfm_anchored,256,1.0,0.0,0.515625,0.3591375255872977,0.2853478755962763,0.0,0.0,0.01858762885692592,1.3585121904846584,2.1386267803017494,0.0,0.0,33.6236312505207
nash_reference_hocbf,256,1.0,0.0,0.0,0.5814035377028444,0.3705999603760437,0.0,0.04766297058155776,0.03915785438315909,1.3445298419937348,1.9278028393832554,0.6622192604355717,0.7949961165313295,0.0
game_cfm_hocbf,256,1.0,0.0,0.0,0.5816900163385685,0.3705999603760437,0.0,0.04793288612510095,0.04043104712354123,1.3525724216738921,1.9606435885010702,0.6262689995462796,0.7545147916981356,33.6236312505207
