index,successful,passed_ring,collision_free,dynamically_feasible,endpoint_feasible,minimum_barrier,crossing_clearance,maximum_speed,maximum_acceleration,path_length,start_position_error,goal_position_error,start_velocity_error,goal_velocity_error
0,True,True,True,True,True,0.20790242643624174,0.3090295217951958,1.6730205430047063,2.9999979557299863,3.5304315194768425,0.0,2.6668472207145996e-15,0.0016162007239872956,0.001537510932921107
1,True,True,True,True,True,0.423110669133141,0.49504784746590347,1.8594816137243129,2.999997032226437,4.307619555063865,0.0,9.326534230477077e-15,0.0017901350736503777,0.0018294979183006415
2,True,True,True,True,True,0.3948920987509021,0.4837568652978831,1.3448935477248463,2.9999973528180193,3.735775106795647,0.0,9.930136612989092e-16,0.0016233059923062038,0.0014306386173398877
3,True,True,True,True,True,0.2737315490012504,0.37965372264335623,1.404590870849078,2.999996981612695,3.2516718478538045,0.0,3.6771686055379495e-15,0.0012934993486139067,0.0014144429718425467
4,True,True,True,True,True,0.2249912793867782,0.3239038679655932,1.6772248435583763,2.9999975571611333,3.756405748169054,0.0,8.473409486550036e-16,0.001436140889478949,0.0014795292412785029
5,True,True,True,True,True,0.27837906225219916,0.3776070101424154,1.5411996741870146,2.999997287546685,3.562330935761397,0.0,6.237042840057389e-15,0.0013602207400875389,0.0015490435268771963
6,True,True,True,True,True,0.24484806598387687,0.3397416666038924,1.3992751972146855,2.9999968148822034,4.169636844787109,0.0,6.243524040666089e-15,0.0015393072942104145,0.0013394340494807535
7,True,True,True,True,True,0.3353965340270418,0.4343466390537977,1.2914488213905515,2.999996634139741,3.3593250179312433,0.0,1.851943855780944e-15,0.0013030635677410186,0.001416709447348769
8,True,True,True,True,True,0.26229468896041824,0.3688075577212462,1.6237124750380152,2.9999974838490053,3.3432578006984985,0.0,1.4093301783636638e-15,0.0014148359643496352,0.0014838142490283402
9,True,True,True,True,True,0.23545416151000004,0.3369613174758722,1.96399865888325,2.9999970949223775,4.148945867517727,0.0,8.08254562088053e-16,0.001901870572726949,0.0019514436690447271
10,True,True,True,True,True,0.3031329330080775,0.4011508939013958,1.0533937675240685,2.9999973053420694,3.0245858957272294,0.0,4.684364995852737e-15,0.001113729669558465,0.0010672432469342938
11,True,True,True,True,True,0.24341721911165842,0.35017846320008594,1.1777701308227864,2.999996745009617,3.4335432437126125,0.0,8.21733804794302e-15,0.001057911020425307,0.0012172886928101072
12,True,True,True,True,True,0.22402366238199128,0.31881171392991564,1.4939531361505445,2.999997049434183,3.8794991570338113,0.0,2.638970003411226e-15,0.0011210722941215384,0.0014496103980969376
13,True,True,True,True,True,0.32960232193966477,0.4199626298090692,1.2857411457838703,2.9999976402080497,3.335164056799334,0.0,5.23691153334427e-16,0.001254950986565515,0.0014053917011144562
14,True,True,True,True,True,0.45217751346015284,0.5076050991400088,1.835419960055156,2.9999974724546687,3.777748490031177,0.0,4.521007555157684e-15,0.0020217979043664286,0.001940431226020922
15,True,True,True,True,True,0.41994503881259054,0.4981651971306528,1.4622236228547385,2.9999973353818707,3.700557623275496,0.0,4.491946442396235e-15,0.0013390037867758477,0.0016000092387709502
16,True,True,True,True,True,0.3311146868117412,0.41668340124369163,1.811813126220581,2.999998231559694,3.9079356305540536,0.0,5.80217678357777e-15,0.0018072068781338918,0.0017327964093284153
17,True,True,True,True,True,0.3228690317788837,0.41829571382305186,1.7943783583596187,2.9999981511485614,3.708702632056663,0.0,1.79383492860469e-15,0.001768312938548443,0.0018272790272358642
18,True,True,True,True,True,0.444245478295659,0.5005770279635051,1.7046313990101887,2.999997149001659,3.976712046104755,0.0,3.636721891222372e-15,0.0014417396056494633,0.0015267620985328126
19,True,True,True,True,True,0.19351156854468488,0.296671625554116,1.5037474713100805,2.9999976845916563,3.304697348618459,0.0,1.3517848686956847e-15,0.0013704034514992254,0.0013186145428577102
20,True,True,True,True,True,0.22485841545284474,0.3335289497393108,1.3810599256752063,2.999997218604518,3.5893004580258374,0.0,3.783829172488461e-15,0.0011499980016461675,0.0013309184939012833
21,True,True,True,True,True,0.29930476867724193,0.39774253997758036,1.4226579384479288,2.999997150742399,3.349389096714957,0.0,4.083472738583337e-15,0.001409107857958403,0.0014459119239965156
22,True,True,True,True,True,0.378444439245505,0.4513295406627989,1.3038058503990504,2.9999973009138565,3.1378253639479516,0.0,6.661338147750939e-16,0.0012938963583494312,0.001243979098935185
23,True,True,True,True,True,0.2698587318587618,0.3666403428553052,1.3000296457584326,2.9999977439321133,3.364704201194448,0.0,1.631687946612622e-15,0.001552176443442733,0.0014787013476046174
24,True,True,True,True,True,0.25908476337301045,0.35318913499972276,1.3168309600017667,2.999997125970672,3.3707617247854635,0.0,2.524537060921515e-15,0.001298149517530884,0.0013481874042829138
25,True,True,True,True,True,0.42027289711034377,0.5028733986701933,1.2536871509350795,2.999997090698493,2.975054018491756,0.0,1.1322097734007351e-15,0.0015494368332249757,0.0013575264975111817
26,True,True,True,True,True,0.3446011163830299,0.44210484835187425,1.5701470606377903,2.999997368800808,3.2598707123944837,0.0,4.4519804855454974e-15,0.0015057461335105959,0.0015953602006057706
27,True,True,True,True,True,0.19997988129901223,0.30486534523976194,1.3873597271139795,2.9999972159958093,3.312739725201335,0.0,5.080578321377393e-15,0.0012961449415210603,0.001413377470202656
28,True,True,True,True,True,0.20162745217564113,0.2965256284059042,1.769636063116966,2.999996604633819,3.9957477776527472,0.0,5.790480978278404e-15,0.002222345766049794,0.0015791779833010356
29,True,True,True,True,True,0.36339143763465964,0.4441288776228575,1.6635980317381942,2.999996908061343,3.911441084588425,0.0,8.95090418262362e-16,0.0017690188195282185,0.0020088153086413904
30,True,True,True,True,True,0.4360659183669642,0.5075650096581369,1.8239227685016175,2.9999972050026726,3.6871791432706256,0.0,4.2719248332614296e-15,0.0017441207659245664,0.0019140775615007837
31,True,True,True,True,True,0.5915742588250995,0.6104957979341197,1.356223138881758,2.999996823121209,3.394465485330183,0.0,4.238000104102411e-15,0.001272466169556516,0.0014009842789591948
32,True,True,True,True,True,0.2669294284040299,0.36608484610025294,1.6826445256363791,2.9999973587024424,3.4590369112339108,0.0,8.90528098136692e-15,0.001759701165084871,0.0018564013860847973
