scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
severe_uncertainty,702,projected_velocity_steps8,12,0.19367755901021505,0.21873813853672538,1,1,0,0.19749036219918495,0.291094023870179,0.2800700443844688,0.0,16.83310010298805,1.2,0.9817962237495852,0.9389612640607445,0.02
severe_uncertainty,702,projected_velocity_steps8,13,0.12084947535790592,0.1442668013518153,1,1,1,0.33896876919818225,0.4314066893366781,0.11036492546723942,0.0,13.51184868482317,1.2,0.970262519546942,0.7572613749809156,0.02
severe_uncertainty,702,projected_velocity_steps8,14,0.20117267418982,0.2359530120992855,1,1,0,0.3783416320607602,0.45290388171960205,0.292181898159213,0.0,26.193720133285012,1.2,1.0672440316070224,1.1740746940916058,0.02
severe_uncertainty,702,projected_velocity_steps8,15,0.09180241360101904,0.11278543477138389,1,1,1,0.3150323394276609,0.41318460073954333,0.0008376096815112533,0.0,12.121124297828718,1.2,1.026430860046789,1.0079734088785106,0.02
severe_uncertainty,702,projected_velocity_steps8,16,0.15506555427566332,0.18459278008393834,1,1,0,0.37857236939935074,0.45466669853324726,0.034972107606532354,0.0,28.841301594563795,1.1999999999999995,1.0122378214464132,0.779511927055507,0.02
severe_uncertainty,702,projected_velocity_steps8,17,0.1251444836680955,0.14686081219560848,1,1,1,0.31599610868910055,0.4137672654820494,0.05555671380118543,0.0,21.0748638530431,1.2,0.9877630794076248,0.9361497418279667,0.02
severe_uncertainty,702,projected_velocity_steps8,18,0.20477503022542987,0.2364879558485328,1,1,0,0.150549287570167,0.23991166733098068,0.1695929818440436,0.0,15.269632345733685,1.2,1.0775361024461088,1.1490708610200293,0.02
severe_uncertainty,702,projected_velocity_steps8,19,0.1583850671353854,0.1799528979991534,1,1,0,0.09598006443880888,0.18186643281424328,0.029265531930639188,0.0,18.232087645106656,1.2,1.0566910744370597,1.289504905930262,0.02
severe_uncertainty,702,projected_velocity_steps8,20,0.20080628199787753,0.22593010150252846,1,1,0,0.056953854111297074,0.12366869319535623,0.16605855535890468,0.0,25.557056511116066,1.2,1.0622414842795627,0.8846153832866749,0.02
severe_uncertainty,702,projected_velocity_steps8,21,0.13894856312372705,0.1603370980346272,1,1,0,0.3144113676258707,0.4105450955796286,0.051512800914492285,0.0,21.81378561421967,1.2,0.9102196818904633,0.7906595803806773,0.02
