method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
quintic_skeleton,0,31,0.2646,1,1.1544713503314235,0.6452864926603351
quintic_skeleton,0,32,0.244,1,1.5275683103412852,1.107899805277605
quintic_skeleton,0,33,0.2664,1,1.3577742856150314,0.8104458626908946
quintic_skeleton,0,34,0.2757,1,1.260624472308644,0.7189293091204301
quintic_skeleton,0,35,0.285,1,1.6302113472175868,1.242225687810338
quintic_skeleton,0,36,0.2752,1,1.5529500944562586,1.1163867363529292
quintic_skeleton,0,37,0.345,1,1.4014549436084398,0.8258249468576558
quintic_skeleton,0,38,0.2213,1,1.28830710110638,0.7907823509234273
quintic_skeleton,0,39,0.2029,1,1.6068597555392627,1.2127858331253514
quintic_skeleton,0,40,0.2026,1,1.3265032508676953,0.8208295634017341
quintic_skeleton,0,41,0.2062,1,1.1661144152492402,0.6765565622529048
quintic_skeleton,0,42,0.196,1,1.2225398193696377,0.7053432445863499
quintic_skeleton,0,43,0.1936,1,1.5080116022129764,0.9141555993178007
quintic_skeleton,0,44,0.2019,1,1.1561076809858988,0.6429330820641114
quintic_skeleton,0,45,0.2003,1,1.5917776002900428,1.035539775295303
quintic_skeleton,0,46,0.1933,1,1.3808482493773364,0.8819148828280949
quintic_skeleton,0,47,0.195,1,1.4690763675743477,0.983854247629195
quintic_skeleton,0,48,0.1923,1,1.5368025268139938,1.0923898365058753
quintic_skeleton,0,49,0.3398,1,1.5876105340994007,1.1624315105189782
quintic_skeleton,0,50,0.3541,1,1.135142181529265,0.61298082664361
quintic_skeleton,0,51,0.4022,1,1.509827809661976,1.1032528772365335
quintic_skeleton,0,52,0.4611,1,1.1132205127984534,0.5725193873509317
quintic_skeleton,0,53,0.386,1,1.09229713636028,0.6191661930228876
quintic_skeleton,0,54,0.3255,1,1.279735150047937,0.7077858707512734
quintic_skeleton,0,55,0.2568,1,1.25675519252486,0.7362906918905485
quintic_skeleton,0,56,0.2841,1,1.4585368395551617,1.0306741090756508
quintic_skeleton,0,57,0.2473,1,1.2433645877930197,0.7707280159586571
quintic_skeleton,0,58,0.2385,1,1.3926696527638862,0.88890896698808
quintic_skeleton,0,59,0.2281,1,1.1285298048546724,0.5920463459882307
quintic_skeleton,0,60,0.2167,1,1.4526159228668798,0.9114670594513912
quintic_skeleton,0,61,0.2368,1,1.1669356583254955,0.6809921774055557
quintic_skeleton,0,62,0.2845,1,1.3429487177823087,0.7002914656418819
quintic_skeleton,0,63,0.2991,1,1.2495472702990156,0.828456145889253
quintic_skeleton,0,64,0.3109,1,1.3383360132897573,0.7665294324166264
quintic_skeleton,0,65,0.2229,1,1.1583265720075862,0.6814150692130115
quintic_skeleton,0,66,0.2024,1,1.6465956237791566,1.2620927517932863
quintic_skeleton,0,67,0.2065,1,1.4383205765432747,0.9954480765559146
quintic_skeleton,0,68,0.3217,1,1.4807455267636318,0.8829361007040003
quintic_skeleton,0,69,0.1984,1,1.2372182594452288,0.7303370296136824
quintic_skeleton,0,70,0.2316,1,1.6938181937214025,1.2333864757319253
quintic_skeleton,0,71,0.2025,1,1.4462086461283252,0.9119610715778786
quintic_skeleton,0,72,0.2136,1,1.4011638083743954,0.8500771741066683
quintic_skeleton,0,73,0.2,1,1.3481346093496922,0.7639474416793679
quintic_skeleton,0,74,0.2008,1,1.246778530155918,0.7046890326231201
quintic_skeleton,0,75,0.2036,1,1.3282048999246394,0.8716277365327237
quintic_skeleton,0,76,0.212,1,1.5753167835091315,1.1269252555688356
quintic_skeleton,0,77,0.2201,1,1.5328032590088134,1.1291841685070003
quintic_skeleton,0,78,0.2,1,1.4118777705040717,0.9787561528466584
quintic_skeleton,0,79,0.1935,1,1.4605912149677909,1.0306604348254158
quintic_skeleton,0,80,0.1943,1,1.1862938972293582,0.6132694386333989
quintic_skeleton,0,81,0.1948,1,1.28815457808925,0.8529797119205614
quintic_skeleton,0,82,0.199,1,1.7407456070619316,1.157058789521327
quintic_skeleton,0,83,0.319,1,1.3149307335553082,0.8267935303215337
quintic_skeleton,0,84,0.3231,1,1.7139973756593287,1.2839127123457719
quintic_skeleton,0,85,0.3542,1,1.6913964210890737,1.2716945980090695
quintic_skeleton,0,86,0.3575,1,1.6479092367473294,1.2148431585187693
quintic_skeleton,0,87,0.3304,1,1.486348111273342,0.9461163414554764
quintic_skeleton,0,88,0.3475,1,1.7217574364748511,1.2324596063022717
quintic_skeleton,0,89,0.3213,1,1.390972494181501,1.0164860083704237
quintic_skeleton,0,90,0.3852,1,1.6476693572223509,1.0783632321481065
quintic_skeleton,0,91,0.3409,1,1.7115751235572403,1.2239952214668195
quintic_skeleton,0,92,0.2056,1,1.195717174588382,0.6469808112789571
quintic_skeleton,0,93,0.1954,1,1.6817630392517697,1.2523307245665265
quintic_skeleton,0,94,0.1965,1,1.6257112603172081,1.053310915388023
quintic_skeleton,0,95,0.2119,1,1.391394763917615,0.9419168930173394
quintic_skeleton,0,96,0.1957,1,1.8446783979388093,1.3668072330968066
quintic_skeleton,0,97,0.2008,1,1.1719503755821876,0.6301491130221075
quintic_skeleton,0,98,0.1925,1,1.6638512658857432,1.135148514723792
quintic_skeleton,0,99,0.1958,1,1.6148536254121733,1.1851850217653825
quintic_skeleton,0,100,0.2212,1,1.077521246901072,0.5685592092331856
quintic_skeleton,0,101,0.1993,1,1.2336604211197844,0.6579414685826841
quintic_skeleton,0,102,0.3249,1,1.4666176812641338,1.0277910993426593
quintic_skeleton,0,103,0.2812,1,1.8740275635900985,1.3751067254137903
quintic_skeleton,0,104,0.2438,1,1.0166152976119853,0.5235377850380136
quintic_skeleton,0,105,0.2556,1,1.34881461222716,0.9394008566106171
quintic_skeleton,0,106,0.3529,1,1.2561694373963481,0.673160674902125
quintic_skeleton,0,107,0.2394,1,1.2210455315088804,0.6514985986305292
quintic_skeleton,0,108,0.4049,1,1.3448504245230746,0.7727706138806396
quintic_skeleton,0,109,0.2274,1,1.4274937618541022,0.7894966904193967
quintic_skeleton,0,110,0.2095,1,1.7312967031420106,1.2276743676744395
quintic_skeleton,0,111,0.1991,1,1.6701670249800997,1.1793293585620808
quintic_skeleton,0,112,0.2027,1,1.2602852324957663,0.6847352476771961
quintic_skeleton,0,113,0.3244,1,1.431977936951536,0.9837243368987698
quintic_skeleton,0,114,0.2438,1,1.3412758706415402,0.7148593935018619
quintic_skeleton,0,115,0.2247,1,1.3646515564606312,0.7643881800895016
quintic_skeleton,0,116,0.2478,1,1.4407120843747905,0.9034783166471206
quintic_skeleton,0,117,0.2445,1,1.4562360195242372,1.0843659631873879
quintic_skeleton,0,118,0.204,1,1.3612591567747232,0.7357900910111006
quintic_skeleton,0,119,0.2708,1,1.3456429844852051,0.9164664026682687
quintic_skeleton,0,120,0.252,1,1.5015900195795564,1.1267091074711746
quintic_skeleton,0,121,0.2241,1,1.4192621139932973,0.964040636239901
quintic_skeleton,0,122,0.2272,1,1.705585294007842,1.2589623973309074
quintic_skeleton,0,123,0.206,1,1.512590460984909,1.1002448341591378
quintic_skeleton,0,124,0.2036,1,1.1515874800955512,0.5976122785766813
quintic_skeleton,0,125,0.2531,1,1.5270666342670256,1.1230182813907599
quintic_skeleton,0,126,0.2339,1,1.1011919172248572,0.6423646507138614
quintic_skeleton,0,127,0.2468,1,1.2628717977453645,0.7608172022744047
boundary_trajectory,1,0,3.8789,0,28.810250322341684,496.27990423523147
boundary_trajectory,1,1,3.9133,0,15.434888375458712,301.0988532942231
boundary_trajectory,1,2,3.5115,0,12.807919832556392,191.74834650973287
boundary_trajectory,1,3,3.8302,0,14.326336467300777,251.39219427344085
boundary_trajectory,1,4,3.2946,0,16.569298085024357,219.50453156348036
boundary_trajectory,1,5,4.9323,0,21.864730158743267,341.7845167555005
boundary_trajectory,1,6,4.4024,0,11.16104341389001,177.10757496405222
boundary_trajectory,1,7,4.7874,0,18.500349755233916,296.9725205069945
boundary_trajectory,1,8,4.0396,0,13.359879582184812,222.04839494074133
boundary_trajectory,1,9,4.0737,0,23.345287474513608,439.5030557402683
boundary_trajectory,1,10,4.7204,0,12.76194719298376,167.44089118565657
boundary_trajectory,1,11,5.5232,0,18.379917708786333,243.93809885933123
boundary_trajectory,1,12,4.3932,0,19.346687263743323,242.32698926366263
boundary_trajectory,1,13,4.0868,0,15.371337410688902,207.30688275721874
boundary_trajectory,1,14,4.1105,0,26.335030298039385,402.510920259793
boundary_trajectory,1,15,3.5684,0,26.086930958701224,397.93586159357125
boundary_trajectory,1,16,3.4722,0,26.223940268585263,477.65073664954343
boundary_trajectory,1,17,3.5186,0,20.94578441072699,331.64578583939306
boundary_trajectory,1,18,3.5593,0,17.272289577920205,223.28375232809458
boundary_trajectory,1,19,3.4696,0,11.961464848147202,198.6208500079072
boundary_trajectory,1,20,3.4969,0,19.05517218319536,232.50933514019354
boundary_trajectory,1,21,5.0278,0,21.94325642012863,312.8203630399413
boundary_trajectory,1,22,5.6403,0,12.516511825827278,217.35747510827122
boundary_trajectory,1,23,4.819,0,23.47627286020335,419.0778000192228
boundary_trajectory,1,24,4.1865,0,12.295219632615238,156.06814572017907
boundary_trajectory,1,25,3.9968,0,13.496786180065818,266.26129604198024
boundary_trajectory,1,26,3.3798,0,20.758070863384525,459.98195250977864
boundary_trajectory,1,27,3.3103,0,13.468127657817028,191.01139295782457
boundary_trajectory,1,28,3.2285,0,20.611928422887036,341.4527539952121
boundary_trajectory,1,29,3.5171,0,16.841277801712383,345.138569480343
boundary_trajectory,1,30,4.2576,0,17.090272921832156,381.5213301484359
boundary_trajectory,1,31,4.3139,0,13.237815796869837,210.92132810074773
boundary_trajectory,1,32,4.6592,0,21.21943900854079,386.8557857782943
boundary_trajectory,1,33,4.4355,0,18.718945122899147,347.7636990260059
boundary_trajectory,1,34,3.7406,0,16.978840995027006,271.24838022147554
boundary_trajectory,1,35,4.2009,0,17.762324024589475,297.8626451831629
boundary_trajectory,1,36,4.2397,0,26.3467664223624,509.9761807199753
boundary_trajectory,1,37,4.5961,0,15.21616594796434,272.8078452053295
boundary_trajectory,1,38,4.8936,0,15.954250167978586,282.79214838368057
boundary_trajectory,1,39,3.5517,0,20.587130014317314,363.4388843261483
boundary_trajectory,1,40,3.3917,0,17.64860887076692,259.2077400316074
boundary_trajectory,1,41,3.5624,0,20.066612478414466,330.9994161464962
boundary_trajectory,1,42,5.304,0,15.620018827525655,261.7862924660962
boundary_trajectory,1,43,3.6967,0,17.14017731838696,260.6443992835682
boundary_trajectory,1,44,6.5418,0,19.11431333279836,270.9965377904921
boundary_trajectory,1,45,7.253,0,21.422738585651633,342.37895045694535
boundary_trajectory,1,46,5.9113,0,18.775763306808642,343.6106539000174
boundary_trajectory,1,47,4.3399,0,18.005897394318733,288.1118488102556
boundary_trajectory,1,48,3.6708,0,16.048592541285466,325.1194201648501
boundary_trajectory,1,49,4.1649,0,20.246355325036124,301.0796716223731
boundary_trajectory,1,50,4.6043,0,13.672162326984411,190.60295566543334
boundary_trajectory,1,51,5.3303,0,14.059136395776292,282.0140984636279
boundary_trajectory,1,52,4.9353,0,11.910309421249435,170.32635937884726
boundary_trajectory,1,53,3.906,0,21.505885210550886,262.2375001559868
boundary_trajectory,1,54,3.4368,0,19.5488936253365,226.82148213265467
boundary_trajectory,1,55,3.3018,0,17.378351576162117,284.87005864547285
boundary_trajectory,1,56,3.2212,0,21.18877486200687,363.9693329564104
boundary_trajectory,1,57,3.4237,0,17.279411459457062,251.26617906647866
boundary_trajectory,1,58,3.6684,0,18.63202258248018,253.81153149487704
boundary_trajectory,1,59,3.6776,0,20.062130083623106,307.78698962649185
boundary_trajectory,1,60,3.466,0,15.591016463585774,204.76150031179907
boundary_trajectory,1,61,4.0145,0,14.652381043796877,229.03134926202415
boundary_trajectory,1,62,3.3724,0,15.141100969958076,169.0567685889835
boundary_trajectory,1,63,3.3563,0,21.217088390495626,346.67863862946257
boundary_trajectory,1,64,3.7538,0,20.279458491650498,312.8762042486325
boundary_trajectory,1,65,4.8418,0,20.771198253068963,296.77541935138413
boundary_trajectory,1,66,5.3968,0,15.41238223047828,360.9229326573428
boundary_trajectory,1,67,5.7575,0,21.197824994501897,265.3939748447937
boundary_trajectory,1,68,3.6319,0,23.613762986520165,386.8781316547287
boundary_trajectory,1,69,5.2563,0,17.979116508186777,274.6968155284547
boundary_trajectory,1,70,4.4228,0,23.386511637708697,496.5104499089841
boundary_trajectory,1,71,4.3807,0,13.988588043090017,206.08367096853394
boundary_trajectory,1,72,4.6558,0,18.557903950711577,313.94365053170924
boundary_trajectory,1,73,4.5049,0,16.69311918806239,228.34932024370727
boundary_trajectory,1,74,3.7453,0,15.015499376898811,217.77990307272006
boundary_trajectory,1,75,3.4307,0,19.66721660752158,328.9217935541754
boundary_trajectory,1,76,5.5112,0,16.641364506667784,378.2551808236765
boundary_trajectory,1,77,5.309,0,22.048117958838215,428.4271068610757
boundary_trajectory,1,78,4.7869,0,20.03390715754581,390.3682048950834
boundary_trajectory,1,79,4.3548,0,19.51626181138622,330.80699725204266
boundary_trajectory,1,80,5.5777,0,15.400515721763915,161.4317325227896
boundary_trajectory,1,81,4.6834,0,27.374413431585847,441.9353119757875
boundary_trajectory,1,82,4.3553,0,18.226394317646594,338.221571334538
boundary_trajectory,1,83,4.7905,0,22.65276738864343,453.9888993923388
boundary_trajectory,1,84,4.3588,0,29.324264087891187,658.9002904746063
boundary_trajectory,1,85,4.649,0,22.701143050392506,473.53744466722657
boundary_trajectory,1,86,5.3876,0,29.03623213462195,555.3340177113381
boundary_trajectory,1,87,4.3844,0,17.92088769055487,254.71681211537344
boundary_trajectory,1,88,3.8972,0,20.935455434558467,347.3563585567566
boundary_trajectory,1,89,3.7154,0,22.09398852667591,434.2402809460131
boundary_trajectory,1,90,4.0093,0,21.55223222017543,305.8649934019707
boundary_trajectory,1,91,4.363,0,17.966817685823834,313.9080999478548
boundary_trajectory,1,92,5.3303,0,18.16786888115318,267.02784548691193
boundary_trajectory,1,93,4.8705,0,22.79695240866802,523.728084040978
boundary_trajectory,1,94,3.4726,0,17.12596769988379,288.2720847072265
boundary_trajectory,1,95,3.3966,0,13.976506172578008,301.7629308237057
boundary_trajectory,1,96,3.7381,0,18.581786052616454,310.4356567924342
boundary_trajectory,1,97,3.3507,0,15.254194645312747,222.3371688911051
boundary_trajectory,1,98,3.226,0,18.937752389201563,415.16206493730004
boundary_trajectory,1,99,3.4025,0,16.262177054273973,329.1567845555997
boundary_trajectory,1,100,3.4866,0,13.285181000728247,138.7540933898701
boundary_trajectory,1,101,3.6253,0,17.280821205548417,238.9927551631126
boundary_trajectory,1,102,4.657,0,21.541630580068194,404.9597353146864
boundary_trajectory,1,103,5.251,0,17.216724872604342,390.928171866986
boundary_trajectory,1,104,5.6849,0,12.345925489756171,175.89744608583436
boundary_trajectory,1,105,3.5291,0,17.362171845644767,228.1257851048892
boundary_trajectory,1,106,3.9691,0,16.39971867818017,190.19402724487074
boundary_trajectory,1,107,5.6743,0,12.356213806730693,190.22764703732554
boundary_trajectory,1,108,5.8954,0,19.667601645286364,322.1107691427226
boundary_trajectory,1,109,3.911,0,18.869795353660304,296.9804239245809
boundary_trajectory,1,110,3.399,0,20.412389468728538,444.70574053018737
boundary_trajectory,1,111,3.5152,0,20.760394488821262,366.2866226800475
boundary_trajectory,1,112,3.6629,0,16.828469846500152,268.84226020469276
boundary_trajectory,1,113,3.6894,0,28.998349350610454,465.43047186038285
boundary_trajectory,1,114,4.3633,0,13.304961250621231,200.61222443915506
boundary_trajectory,1,115,3.8968,0,17.319819460707972,226.447498231704
boundary_trajectory,1,116,4.5837,0,15.458000558090843,257.61829682088944
boundary_trajectory,1,117,3.4789,0,21.362221908528372,423.0125499590611
boundary_trajectory,1,118,3.4891,0,15.780797035255025,219.7144962777866
boundary_trajectory,1,119,5.534,0,20.896461489864727,402.9740345974458
boundary_trajectory,1,120,5.1892,0,17.07697365337289,308.52645600091637
boundary_trajectory,1,121,3.7624,0,16.85285729816971,346.5782539757676
boundary_trajectory,1,122,4.0762,0,17.72638577304374,406.73137463052603
boundary_trajectory,1,123,3.6506,0,22.04581040155525,459.53041757009345
boundary_trajectory,1,124,4.5857,0,15.09092384769137,233.19991322985803
boundary_trajectory,1,125,5.5375,0,18.198342353203543,358.501227548043
boundary_trajectory,1,126,3.6228,0,15.706089281367028,201.59565979064638
boundary_trajectory,1,127,3.6439,0,14.537599934952365,214.24721040054004
boundary_trajectory,4,0,13.9554,0,5.338806073918195,64.23071914053386
boundary_trajectory,4,1,15.3106,0,7.040823899048834,60.28360903306406
boundary_trajectory,4,2,11.4902,0,3.3918888844096067,32.31259264851046
boundary_trajectory,4,3,11.2471,0,5.241195238747575,64.3200644731963
boundary_trajectory,4,4,11.4559,0,4.066846283652356,42.77430188725295
boundary_trajectory,4,5,14.003,0,5.232142357218391,45.21790087623951
boundary_trajectory,4,6,11.7119,0,5.181256032319564,30.132319351376182
boundary_trajectory,4,7,12.6623,0,4.635554220287326,45.76690214482194
boundary_trajectory,4,8,11.8628,0,3.8668475033779766,48.14093790041117
boundary_trajectory,4,9,11.0901,0,4.992529473401626,89.00137770203627
boundary_trajectory,4,10,14.6573,0,3.3906268039633827,26.496553196295757
boundary_trajectory,4,11,10.9295,0,3.8456283154856745,35.936829727873615
boundary_trajectory,4,12,10.7912,0,4.375803309438706,33.27923743690687
boundary_trajectory,4,13,10.9671,0,2.441783339255453,29.232497382411143
boundary_trajectory,4,14,11.2611,0,7.835289852258196,72.3448410226017
boundary_trajectory,4,15,11.1236,0,5.2752932288323935,46.14396953276346
boundary_trajectory,4,16,12.7617,0,7.0735534634835995,97.59947233918712
boundary_trajectory,4,17,11.9222,0,5.091998018159556,62.043684131474556
boundary_trajectory,4,18,12.2076,0,4.6028439883419745,37.06467627287754
boundary_trajectory,4,19,11.0339,0,3.479001092286021,46.19961791885108
boundary_trajectory,4,20,10.5439,0,2.9403964782157948,25.20083722217761
boundary_trajectory,4,21,14.816,0,5.203830472554954,41.81837504083412
boundary_trajectory,4,22,13.7871,0,4.18551536873849,49.07314281246006
boundary_trajectory,4,23,10.778,0,4.703461870812726,63.679144899170765
boundary_trajectory,4,24,15.7188,0,3.377564071201078,30.65971133538931
boundary_trajectory,4,25,16.6658,0,3.6474926527315077,44.45036114847687
boundary_trajectory,4,26,11.3189,0,3.7497758583641825,57.135368680659546
boundary_trajectory,4,27,11.8258,0,3.1487154694648667,47.4230147077788
boundary_trajectory,4,28,10.7878,0,5.084762977547897,69.39528474302102
boundary_trajectory,4,29,12.5117,0,6.282216105186292,87.94411595738937
boundary_trajectory,4,30,14.6957,0,3.843955667179568,56.878483730744044
boundary_trajectory,4,31,13.594,0,4.131150279682798,52.76440032636701
boundary_trajectory,4,32,12.9249,0,8.105657685095766,92.30314152995307
boundary_trajectory,4,33,17.761,0,4.750822277296523,51.72221155928468
boundary_trajectory,4,34,12.141,0,3.796315470378975,49.88314004683208
boundary_trajectory,4,35,14.3361,0,6.8655635874725105,77.23970509917118
boundary_trajectory,4,36,17.7281,0,6.138281149398537,75.64271279488686
boundary_trajectory,4,37,11.545,0,4.135441841249944,47.042398817027454
boundary_trajectory,4,38,16.1456,0,3.6222672525292743,46.44478493810948
boundary_trajectory,4,39,12.0584,0,5.047993859213957,91.70461888201666
boundary_trajectory,4,40,15.1947,0,6.16074945324239,51.39858991108666
boundary_trajectory,4,41,10.838,0,3.949789707119097,50.07370858346176
boundary_trajectory,4,42,11.353,0,4.96772700861217,62.035998917904394
boundary_trajectory,4,43,14.0106,0,4.596542126619951,33.96031201952916
boundary_trajectory,4,44,11.6622,0,3.6040310339767623,55.81126625224964
boundary_trajectory,4,45,11.968,0,6.926529189274408,62.548162940211675
boundary_trajectory,4,46,14.7691,0,4.823352014057719,64.50279247362131
boundary_trajectory,4,47,16.3832,0,8.969641804423022,72.40108737081147
boundary_trajectory,4,48,19.6582,0,5.555016577384102,66.48624663945682
boundary_trajectory,4,49,13.2185,0,5.00969909094808,57.917630231175636
boundary_trajectory,4,50,12.5827,0,3.05496291810065,41.74377723274838
boundary_trajectory,4,51,12.3662,0,4.342486452587125,63.01912217364374
boundary_trajectory,4,52,11.7414,0,3.0530138150659742,32.215944256672934
boundary_trajectory,4,53,14.9047,0,4.537428628940979,36.73008893820957
boundary_trajectory,4,54,13.6051,0,4.536173852936354,44.087897370142635
boundary_trajectory,4,55,11.6442,0,4.312690023294117,46.321904522463704
boundary_trajectory,4,56,11.374,0,3.4922533983102317,71.54311624573135
boundary_trajectory,4,57,11.9792,0,4.477176644897805,48.07576231490562
boundary_trajectory,4,58,15.8633,0,5.561552359502993,71.09533847752807
boundary_trajectory,4,59,15.3264,0,3.769152382657578,35.56829005465093
boundary_trajectory,4,60,16.0552,0,4.591706040886952,36.760286578915036
boundary_trajectory,4,61,12.6745,0,3.7593229171191744,46.74624300152583
boundary_trajectory,4,62,14.6002,0,5.69346616440466,31.204113764698405
boundary_trajectory,4,63,14.7031,0,4.760084197368083,52.38518741314388
boundary_trajectory,4,64,11.497,0,4.058884785894332,54.749096074782344
boundary_trajectory,4,65,11.156,0,4.211181914134749,30.095042754192583
boundary_trajectory,4,66,12.5656,0,4.435439471089539,89.72556411501682
boundary_trajectory,4,67,11.8117,0,4.271186979800401,48.03724823754688
boundary_trajectory,4,68,14.9442,0,3.7778650047431683,53.38443658350168
boundary_trajectory,4,69,10.7399,0,3.3004136380226807,46.236844617460285
boundary_trajectory,4,70,11.3179,0,4.80569529284429,79.30566996017738
boundary_trajectory,4,71,16.7538,0,5.205502428966014,46.34725442903403
boundary_trajectory,4,72,16.3562,0,4.614518401671693,59.01615985968986
boundary_trajectory,4,73,16.1704,0,4.355922199113925,46.86224441902518
boundary_trajectory,4,74,16.4451,0,7.429099584631314,47.35550388155805
boundary_trajectory,4,75,12.2141,0,4.296787765183289,50.15143884563597
boundary_trajectory,4,76,10.9311,0,4.983832931096087,62.88047917897297
boundary_trajectory,4,77,11.6,0,7.28377161804542,88.69861223549397
boundary_trajectory,4,78,12.8897,0,4.983704627931969,76.01910159045323
boundary_trajectory,4,79,15.8691,0,6.582363932147858,63.663677943526366
boundary_trajectory,4,80,16.0894,0,4.505269142414339,30.512747928416054
boundary_trajectory,4,81,15.7685,0,4.0072920315235105,53.748595723266774
boundary_trajectory,4,82,17.8734,0,5.7602638712396566,45.08955919892309
boundary_trajectory,4,83,14.0453,0,4.210278194320828,77.13412067865339
boundary_trajectory,4,84,14.9307,0,6.806574256260242,108.12304253624878
boundary_trajectory,4,85,17.3924,0,5.678081228006406,86.79309693148326
boundary_trajectory,4,86,17.1818,0,5.038090597560598,78.50728949284274
boundary_trajectory,4,87,14.6743,0,4.677634386436057,61.29443189229357
boundary_trajectory,4,88,15.6673,0,7.390476389855908,75.653934658391
boundary_trajectory,4,89,11.9956,0,3.79732106755746,74.16890920285532
boundary_trajectory,4,90,10.9074,0,7.4050445969880645,63.17599215810141
boundary_trajectory,4,91,11.6344,0,5.857532792580994,75.96703826597584
boundary_trajectory,4,92,10.9568,0,4.616066151213297,40.73747457438489
boundary_trajectory,4,93,12.0023,0,5.146135013126787,100.55032308251623
boundary_trajectory,4,94,11.3205,0,6.6105095672207215,52.41035218631266
boundary_trajectory,4,95,10.58,0,3.230526277898355,46.67739145732438
boundary_trajectory,4,96,10.3835,0,7.576585181697887,56.29010725186457
boundary_trajectory,4,97,10.3502,0,4.091285965729191,39.144185582797824
boundary_trajectory,4,98,10.5331,0,4.482194017713651,65.79473017398129
boundary_trajectory,4,99,10.5872,0,5.142459765277674,80.49261026604502
boundary_trajectory,4,100,10.8837,0,4.063336290324848,38.245502315172416
boundary_trajectory,4,101,12.7821,0,4.61136579855013,37.21898733796841
boundary_trajectory,4,102,13.7188,0,4.622485796453953,75.35427722851173
boundary_trajectory,4,103,12.0472,0,4.296734720241819,71.16701723546429
boundary_trajectory,4,104,11.1168,0,5.389945695108508,43.73784033148921
boundary_trajectory,4,105,11.1224,0,4.444241658542239,46.23924856449809
boundary_trajectory,4,106,11.3134,0,2.9152173956615774,32.08144239820877
boundary_trajectory,4,107,11.4529,0,3.4701288186703843,33.9289084355932
boundary_trajectory,4,108,12.0748,0,5.4316243435060905,49.95061244707414
boundary_trajectory,4,109,10.6385,0,4.649664274676518,41.30025567821071
boundary_trajectory,4,110,11.1686,0,4.917654352670036,76.93208722426199
boundary_trajectory,4,111,12.1346,0,4.605965802141652,69.90745396038889
boundary_trajectory,4,112,15.4844,0,4.529996177648174,47.80552339644567
boundary_trajectory,4,113,11.175,0,7.7174859428452045,93.73548949943434
boundary_trajectory,4,114,11.7806,0,4.712602546740697,29.07100415608074
boundary_trajectory,4,115,12.4602,0,3.717677949644076,39.86703263632998
boundary_trajectory,4,116,10.7293,0,3.9149804531871673,53.042009052992164
boundary_trajectory,4,117,11.0725,0,8.420409997415167,86.6699557958879
boundary_trajectory,4,118,13.8341,0,4.243438915682591,43.42241411109068
boundary_trajectory,4,119,13.6983,0,5.577815766861732,77.28678330803088
boundary_trajectory,4,120,12.5308,0,6.632536064977116,66.15706737862263
boundary_trajectory,4,121,11.2173,0,3.7554679063735388,53.517960034649406
boundary_trajectory,4,122,10.9166,0,8.464852112384367,75.52432831309294
boundary_trajectory,4,123,13.8491,0,8.495927300817227,77.25340711350157
boundary_trajectory,4,124,10.9834,0,2.662498829871611,28.158193781629695
