method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,256,1.0,0.0,0.99609375,0.30424261358473453,0.27648442625764486,0.0,0.0,0.01853203585415031,1.332404667045921,2.0030841208063066,0.0,0.0,0.0
teacher_expert,256,1.0,0.0,0.00390625,0.40827052571219913,0.3524720153461135,0.0,0.025668541846243897,0.0,1.3415523832663894,1.9985428424552083,0.0,0.0,0.0
game_cfm_raw,256,1.0,0.01171875,0.78125,0.3285651338124129,0.2324384550889927,0.0038889288550763013,0.02707420276783523,0.024420891553745605,1.3587676137685776,2.1161310230381787,0.0,0.0,16.803359765617643
game_cfm_anchored,256,1.0,0.0078125,0.8203125,0.32512431909081557,0.24485143834534737,0.0,0.0,0.02070945455488507,1.3594935225540725,2.1161307896325687,0.0,0.0,16.803359765617643
nash_reference_hocbf,256,1.0,0.0,0.0078125,0.4075279504347585,0.35209011566810183,0.0,0.025666353691246476,0.0015833121073001515,1.329089856771515,1.9387520213849083,0.12042734800362977,0.6370558125946385,0.0
game_cfm_hocbf,256,1.0,0.0,0.00390625,0.41573611634221597,0.3512625576488021,0.0,0.02575158395611881,0.011167903730915888,1.3376192434340812,1.9947271280678418,0.1132883393829401,0.5849377315179394,16.803359765617643
