method,samples,both_pass_rate,collision_rate,margin_violation_rate,mean_minimum_separation_m,worst_minimum_separation_m,mean_start_error_m,mean_goal_error_m,mean_expert_rmse_m,mean_maximum_speed_mps,mean_maximum_acceleration_mps2,mean_hocbf_intervention_rate,mean_hocbf_correction,batch_sampling_ms_per_trajectory
nash_reference,256,1.0,0.0,0.99609375,0.30424261358473453,0.27648442625764486,0.0,0.0,0.01853203585415031,1.332404667045921,2.0030841208063066,0.0,0.0,0.0
teacher_expert,256,1.0,0.0,0.00390625,0.40827052571219913,0.3524720153461135,0.0,0.025668541846243897,0.0,1.3415523832663894,1.9985428424552083,0.0,0.0,0.0
game_cfm_raw,256,1.0,0.0,0.4921875,0.3631616741541589,0.27170762374244833,0.004030271515148343,0.025712232451041928,0.022370212911482668,1.3582443846389651,2.1386267310008407,0.0,0.0,34.71180742144497
game_cfm_anchored,256,1.0,0.0,0.515625,0.3591375255872977,0.2853478755962763,0.0,0.0,0.01858762885692592,1.3585121904846584,2.1386267803017494,0.0,0.0,34.71180742144497
nash_reference_hocbf,256,1.0,0.0,0.0078125,0.4075279504347585,0.35209011566810183,0.0,0.025666353691246476,0.0015833121073001515,1.329089856771515,1.9387520213849083,0.12042734800362977,0.6370558125946385,0.0
game_cfm_hocbf,256,1.0,0.0,0.00390625,0.42429399619039465,0.3573702105925396,0.0,0.0257620512557857,0.010561263484738055,1.3435264256051076,1.9764653055286496,0.0967771665154265,0.48983432454239706,34.71180742144497
