index,successful,passed_ring,collision_free,dynamically_feasible,endpoint_feasible,minimum_barrier,crossing_clearance,maximum_speed,maximum_acceleration,path_length,start_position_error,goal_position_error,start_velocity_error,goal_velocity_error
0,True,True,True,True,True,0.20789827034129715,0.30902526098248684,1.6729390695374151,2.9989067843770276,3.530428324036305,0.0,2.6668472207145996e-15,0.001616190225447616,0.0015375421703115579
1,True,True,True,True,True,0.4231101496581737,0.4950474614488055,1.8594718441721467,2.9997646005420546,4.307619344711484,0.0,9.326534230477077e-15,0.0017901410682413142,0.0018295008743435253
2,True,True,True,True,True,0.3948884058362216,0.4837540813030575,1.3448683750843606,2.9996186824677022,3.735773102153112,0.0,9.930136612989092e-16,0.0016232520506927754,0.001430612186639811
3,True,True,True,True,True,0.2737320767175412,0.3796540295058187,1.4045563346778174,2.9995392146579873,3.251670220560477,0.0,3.6771686055379495e-15,0.0012934920697607257,0.001414417187666383
4,True,True,True,True,True,0.2249905566818401,0.32390314076007287,1.677206361945192,2.9998820360444998,3.756405018780088,0.0,8.473409486550036e-16,0.0014361362182483898,0.001479522525711489
5,True,True,True,True,True,0.27883409792671093,0.37802051000047787,1.5376471655219521,2.999859762097995,3.5618584776649107,0.0,6.237042840057389e-15,0.0013605849820529643,0.0015448711368556884
6,True,True,True,True,True,0.24485151746296496,0.3397448936811631,1.3992572508873857,2.999580814616219,4.169635616224953,0.0,6.243524040666089e-15,0.0015392836202417657,0.0013394364912437788
7,True,True,True,True,True,0.335391837350676,0.4343427468148415,1.2914125500908937,2.999005681042368,3.359323491587117,0.0,1.851943855780944e-15,0.001303072103578033,0.001416684512920605
8,True,True,True,True,True,0.2622947060648559,0.3688075817184765,1.623633592369078,2.9995624625215833,3.343255841826464,0.0,1.4093301783636638e-15,0.0014148027005058009,0.0014837689865242747
9,True,True,True,True,True,0.23544773873131974,0.3369550767094161,1.9639441108296956,2.9990843396329003,4.148943907955731,0.0,8.08254562088053e-16,0.0019018608992557018,0.001951418036961084
10,True,True,True,True,True,0.3031276968332156,0.40114520953431876,1.053345820496079,2.999100620992816,3.024584000962755,0.0,4.684364995852737e-15,0.0011137038735360854,0.0010672328665292915
11,True,True,True,True,True,0.2434077338954419,0.35016860826732643,1.1777893454025705,2.999924644303348,3.4335389581230764,0.0,8.21733804794302e-15,0.0010579368066613742,0.001217251915434508
12,True,True,True,True,True,0.22402282751920516,0.31881068917048294,1.493921364652782,2.999640588311804,3.8794975377733323,0.0,2.638970003411226e-15,0.0011210937299587608,0.0014495923635955386
13,True,True,True,True,True,0.3295979118580412,0.41995862566275355,1.2857035441278726,2.999591302217075,3.3351623394808723,0.0,5.23691153334427e-16,0.0012549484935656904,0.0014053631895418765
14,True,True,True,True,True,0.4521784939094168,0.5076056050950368,1.8353309463257867,2.9987669921705944,3.777747752748916,0.0,4.521007555157684e-15,0.0020216710675725813,0.001940344025931843
15,True,True,True,True,True,0.41994165714172194,0.4981603126829142,1.4621997490874845,2.999559962725683,3.700555922515479,0.0,4.491946442396235e-15,0.0013390109716683836,0.0015999736333950035
16,True,True,True,True,True,0.33111387974698553,0.4166827401651617,1.8117815340560453,2.999396624553581,3.9079350188684683,0.0,5.80217678357777e-15,0.0018072002728887083,0.001732815106354064
17,True,True,True,True,True,0.3228691395640127,0.41829580244905223,1.7943740926225504,2.9999471229494907,3.7087025458725433,0.0,1.79383492860469e-15,0.0017683111759533093,0.0018272756360215396
18,True,True,True,True,True,0.4442388257722728,0.500572426244639,1.7045108217491345,2.99923740340432,3.9767092252469,0.0,3.636721891222372e-15,0.0014417022355901685,0.0015267019699796787
19,True,True,True,True,True,0.19350729938715272,0.29666729225906413,1.5040151955774508,2.999198593865258,3.3046977851499344,0.0,1.3517848686956847e-15,0.0013704709291440123,0.0013185832064895621
20,True,True,True,True,True,0.22485785930578,0.33352839812290414,1.381045006018247,2.999857330286279,3.589299710215218,0.0,3.783829172488461e-15,0.001149998801199182,0.001330910219702934
21,True,True,True,True,True,0.29930661102203365,0.39774403174336276,1.4226307650329877,2.999391212210491,3.3493882797628376,0.0,4.083472738583337e-15,0.00140909583907484,0.0014458921949733101
22,True,True,True,True,True,0.37844223307668706,0.4513279028912071,1.3037610783190818,2.9991253086566796,3.1378242637827256,0.0,6.661338147750939e-16,0.0012938704853327702,0.0012439691290703498
23,True,True,True,True,True,0.26985548649960434,0.36663730401583317,1.3000377806937988,2.999412928947782,3.3647029905706725,0.0,1.631687946612622e-15,0.001552132984173721,0.001478676851618228
24,True,True,True,True,True,0.259083663452372,0.35318808883994934,1.3168154126921698,2.999833214677262,3.370760957594473,0.0,2.524537060921515e-15,0.0012981379980623326,0.0013481730357690362
25,True,True,True,True,True,0.4202699550301484,0.5028711817805138,1.2536757753063008,2.999817010196872,2.9750523360272942,0.0,1.1322097734007351e-15,0.0015494163595190223,0.0013575178617439665
26,True,True,True,True,True,0.3446003479786423,0.4421040003650818,1.5703151998288092,2.9988245368801447,3.259869516767233,0.0,4.4519804855454974e-15,0.0015057987644873114,0.0015952937624333714
